post_id,text,text_clean,tokens,majority_label,agreement,targets,cue_tokens,slur_tokens,non_slur_cue_tokens,slur_is_sole_target,target_tokens,framing,speech_act,primary_framing
15479355_gab,is that why its illegal to say the holocaust is a lie or is it because jews do not want people find out the holocaust is a lie forgivehitler,is that why its illegal to say the holocaust is a lie or is it because jews do not want people find out the holocaust is a lie forgivehitler,"['is', 'that', 'why', 'its', 'illegal', 'to', 'say', 'the', 'holocaust', 'is', 'a', 'lie', 'or', 'is', 'it', 'because', 'jews', 'do', 'not', 'want', 'people', 'find', 'out', 'the', 'holocaust', 'is', 'a', 'lie', 'forgivehitler']",hatespeech,unanimous,['Jewish'],"['illegal', 'holocaust', 'lie', 'holocaust', 'lie']","['lie', 'jews', 'lie']","['illegal', 'holocaust', 'holocaust']",False,['jews'],"['THREAT_VIOLENCE', 'CRIMINAL_DANGER']",STATEMENT,THREAT_VIOLENCE
25660109_gab,the <number> million jews killed hitler prove me wrong is my favorite troll on kike book right now,the <number> million jews killed hitler prove me wrong is my favorite troll on kike book right now,"['the', '<number>', 'million', 'jews', 'killed', 'hitler', 'prove', 'me', 'wrong', 'is', 'my', 'favorite', 'troll', 'on', 'kike', 'book', 'right', 'now']",hatespeech,unanimous,['Jewish'],['troll'],"['jews', 'killed', 'kike']",['troll'],False,"['jews', 'kike']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
15584227_gab,the retards pushing this crap just about have to be kikes i will wave the israeli flag for propaganda purposes if it means winning these im faggot autists who insist on waving the windmill of friendship an alien symbol to americans are not interested in winning they are interested in larping,the retards pushing this crap just about have to be kikes i will wave the israeli flag for propaganda purposes if it means winning these im faggot autists who insist on waving the windmill of friendship an alien symbol to americans are not interested in winning they are interested in larping,"['the', 'retards', 'pushing', 'this', 'crap', 'just', 'about', 'have', 'to', 'be', 'kikes', 'i', 'will', 'wave', 'the', 'israeli', 'flag', 'for', 'propaganda', 'purposes', 'if', 'it', 'means', 'winning', 'these', 'im', 'faggot', 'autists', 'who', 'insist', 'on', 'waving', 'the', 'windmill', 'of', 'friendship', 'an', 'alien', 'symbol', 'to', 'americans', 'are', 'not', 'interested', 'in', 'winning', 'they', 'are', 'interested', 'in', 'larping']",hatespeech,unanimous,"['Homosexual', 'Jewish']",['alien'],"['retards', 'kikes', 'faggot']",['alien'],False,"['faggot', 'kikes']",['CONSPIRACY'],STATEMENT,CONSPIRACY
24472750_gab,i am so tired of these kike terrorists and their evil lackeys,i am so tired of these kike terrorists and their evil lackeys,"['i', 'am', 'so', 'tired', 'of', 'these', 'kike', 'terrorists', 'and', 'their', 'evil', 'lackeys']",hatespeech,unanimous,['Jewish'],['evil'],"['kike', 'terrorists']",['evil'],False,['kike'],['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
21949847_gab,what a fucking disgusting lowlife piece of shit he missed his calling he should have been born a kike,what a fucking disgusting lowlife piece of shit he missed his calling he should have been born a kike,"['what', 'a', 'fucking', 'disgusting', 'lowlife', 'piece', 'of', 'shit', 'he', 'missed', 'his', 'calling', 'he', 'should', 'have', 'been', 'born', 'a', 'kike']",hatespeech,unanimous,['Jewish'],"['disgusting', 'shit']","['shit', 'kike']",['disgusting'],False,['kike'],['MORAL_DISGUST'],STATEMENT,MORAL_DISGUST
25514474_gab,this seems like the seed of a great compromise we will slaughter the jews here you muslims and arabs slaughter the jews in the middle east get out of the us and europe and in exchange we will allow you to live in peace in a jew free middle east,this seems like the seed of a great compromise we will slaughter the jews here you muslims and arabs slaughter the jews in the middle east get out of the us and europe and in exchange we will allow you to live in peace in a jew free middle east,"['this', 'seems', 'like', 'the', 'seed', 'of', 'a', 'great', 'compromise', 'we', 'will', 'slaughter', 'the', 'jews', 'here', 'you', 'muslims', 'and', 'arabs', 'slaughter', 'the', 'jews', 'in', 'the', 'middle', 'east', 'get', 'out', 'of', 'the', 'us', 'and', 'europe', 'and', 'in', 'exchange', 'we', 'will', 'allow', 'you', 'to', 'live', 'in', 'peace', 'in', 'a', 'jew', 'free', 'middle', 'east']",hatespeech,unanimous,['Jewish'],"['slaughter', 'slaughter']","['jews', 'jews', 'jew']","['slaughter', 'slaughter']",False,"['jews', 'jew']","['THREAT_VIOLENCE', 'EXCLUSION']",STATEMENT,THREAT_VIOLENCE
24307910_gab,lying kike filth the false dichotomy here is your false dichotomy between capitalism that mistreats workers and marxism guess what kike there is a capitalism by which workers and owners are complementary fascism,lying kike filth the false dichotomy here is your false dichotomy between capitalism that mistreats workers and marxism guess what kike there is a capitalism by which workers and owners are complementary fascism,"['lying', 'kike', 'filth', 'the', 'false', 'dichotomy', 'here', 'is', 'your', 'false', 'dichotomy', 'between', 'capitalism', 'that', 'mistreats', 'workers', 'and', 'marxism', 'guess', 'what', 'kike', 'there', 'is', 'a', 'capitalism', 'by', 'which', 'workers', 'and', 'owners', 'are', 'complementary', 'fascism']",hatespeech,unanimous,['Jewish'],['lying'],"['kike', 'mistreats', 'kike']",['lying'],False,['kike'],['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
1179091307270168577_twitter,<user> dead jews got me feeling cute might seig heil later idk,<user> dead jews got me feeling cute might seig heil later idk,"['<user>', 'dead', 'jews', 'got', 'me', 'feeling', 'cute', 'might', 'seig', 'heil', 'later', 'idk']",hatespeech,unanimous,['Jewish'],['feeling'],['jews'],['feeling'],False,['jews'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
26425867_gab,long story short whites are dying out because jews convinced us to kill ourselves to atone for the holocaust,long story short whites are dying out because jews convinced us to kill ourselves to atone for the holocaust,"['long', 'story', 'short', 'whites', 'are', 'dying', 'out', 'because', 'jews', 'convinced', 'us', 'to', 'kill', 'ourselves', 'to', 'atone', 'for', 'the', 'holocaust']",hatespeech,unanimous,['Jewish'],"['dying', 'holocaust']","['story', 'whites', 'jews', 'kill']","['dying', 'holocaust']",False,['jews'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
25476794_gab,and there is nothing as bad as a filthy kike,and there is nothing as bad as a filthy kike,"['and', 'there', 'is', 'nothing', 'as', 'bad', 'as', 'a', 'filthy', 'kike']",hatespeech,unanimous,['Jewish'],['bad'],['kike'],['bad'],False,['kike'],['MORAL_DISGUST'],STATEMENT,MORAL_DISGUST
24809018_gab,<number> jesus was born a jew to jew parents in judea <number> dead people do not live again <number> the problem with claiming i am going to hell forever for not believing in your dead kike is that i do not believe in your dead kike or your hell,<number> jesus was born a jew to jew parents in judea <number> dead people do not live again <number> the problem with claiming i am going to hell forever for not believing in your dead kike is that i do not believe in your dead kike or your hell,"['<number>', 'jesus', 'was', 'born', 'a', 'jew', 'to', 'jew', 'parents', 'in', 'judea', '<number>', 'dead', 'people', 'do', 'not', 'live', 'again', '<number>', 'the', 'problem', 'with', 'claiming', 'i', 'am', 'going', 'to', 'hell', 'forever', 'for', 'not', 'believing', 'in', 'your', 'dead', 'kike', 'is', 'that', 'i', 'do', 'not', 'believe', 'in', 'your', 'dead', 'kike', 'or', 'your', 'hell']",hatespeech,unanimous,['Jewish'],"['hell', 'hell']","['jew', 'jew', 'kike', 'kike']","['hell', 'hell']",False,"['kike', 'jew']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
23265516_gab,i went to ds to read the comments for that shill article for ricky bobby and almost all the comments make me feel like i am on the outside looking in on people still trapped inside the kike matrix it a bizarre feeling,i went to ds to read the comments for that shill article for ricky bobby and almost all the comments make me feel like i am on the outside looking in on people still trapped inside the kike matrix it a bizarre feeling,"['i', 'went', 'to', 'ds', 'to', 'read', 'the', 'comments', 'for', 'that', 'shill', 'article', 'for', 'ricky', 'bobby', 'and', 'almost', 'all', 'the', 'comments', 'make', 'me', 'feel', 'like', 'i', 'am', 'on', 'the', 'outside', 'looking', 'in', 'on', 'people', 'still', 'trapped', 'inside', 'the', 'kike', 'matrix', 'it', 'a', 'bizarre', 'feeling']",hatespeech,unanimous,['Jewish'],['feeling'],['kike'],['feeling'],False,['kike'],['CONSPIRACY'],STATEMENT,CONSPIRACY
11272788_gab,oh look another anti white kike on gab my muslim buddies stab jews for peace,oh look another anti white kike on gab my muslim buddies stab jews for peace,"['oh', 'look', 'another', 'anti', 'white', 'kike', 'on', 'gab', 'my', 'muslim', 'buddies', 'stab', 'jews', 'for', 'peace']",hatespeech,unanimous,['Jewish'],['stab'],"['white', 'kike', 'jews']",['stab'],False,"['jews', 'kike']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
11273952_gab,1 9 3 0 sgermany geneticjews controlled white germany via violating antitrustlaw 2 1 st century whit eusa controlled by genetic kikes enablers buffett whos white gives billions to filthy kike gates not for profit ;& traito rcongress enem ysupremecourt who refuse to enforce antitrust law,1 9 3 0 sgermany geneticjews controlled white germany via violating antitrustlaw 2 1 st century whit eusa controlled by genetic kikes enablers buffett whos white gives billions to filthy kike gates not for profit ;& traito rcongress enem ysupremecourt who refuse to enforce antitrust law,"['1', '9', '3', '0', 'sgermany', 'geneticjews', 'controlled', 'white', 'germany', 'via', 'violating', 'antitrustlaw', '2', '1', 'st', 'century', 'whit', 'eusa', 'controlled', 'by', 'genetic', 'kikes', 'enablers', 'buffett', 'whos', 'white', 'gives', 'billions', 'to', 'filthy', 'kike', 'gates', 'not', 'for', 'profit', ';&', 'traito', 'rcongress', 'enem', 'ysupremecourt', 'who', 'refuse', 'to', 'enforce', 'antitrust', 'law']",hatespeech,unanimous,"['Asian', 'Jewish']",['enforce'],"['white', 'kikes', 'white', 'kike', 'refuse']",['enforce'],False,"['kike', 'kikes']",['MORAL_DISGUST'],STATEMENT,MORAL_DISGUST
27623811_gab,gang rape tommy fuck jews streetshitter420 maga gab gab torba gtkrwn turkroach fuckbees gabcoin qlarp trusttheplan,gang rape tommy fuck jews streetshitter420 maga gab gab torba gtkrwn turkroach fuckbees gabcoin qlarp trusttheplan,"['gang', 'rape', 'tommy', 'fuck', 'jews', 'streetshitter420', 'maga', 'gab', 'gab', 'torba', 'gtkrwn', 'turkroach', 'fuckbees', 'gabcoin', 'qlarp', 'trusttheplan']",hatespeech,unanimous,['Jewish'],"['gang', 'rape']","['rape', 'jews']",['gang'],False,['jews'],"['SEXUAL_GENDERED', 'CRIMINAL_DANGER']",STATEMENT,SEXUAL_GENDERED
12371448_gab,what we needed were <number> minute videos playing <number> <number> in <number> tv warning us about the evil hart celler kike change the people immigration scheme,what we needed were <number> minute videos playing <number> <number> in <number> tv warning us about the evil hart celler kike change the people immigration scheme,"['what', 'we', 'needed', 'were', '<number>', 'minute', 'videos', 'playing', '<number>', '<number>', 'in', '<number>', 'tv', 'warning', 'us', 'about', 'the', 'evil', 'hart', 'celler', 'kike', 'change', 'the', 'people', 'immigration', 'scheme']",hatespeech,unanimous,['Jewish'],['evil'],['kike'],['evil'],False,['kike'],['CONSPIRACY'],STATEMENT,CONSPIRACY
19513796_gab,other than ted bundy i have never heard of a violent criminal voting republican republicans should be doing everything in their power to keep felons from voting and if kike judges make that impossible keeping felons in prison imo republicans advocating for muh prison reform is political suicide,other than ted bundy i have never heard of a violent criminal voting republican republicans should be doing everything in their power to keep felons from voting and if kike judges make that impossible keeping felons in prison imo republicans advocating for muh prison reform is political suicide,"['other', 'than', 'ted', 'bundy', 'i', 'have', 'never', 'heard', 'of', 'a', 'violent', 'criminal', 'voting', 'republican', 'republicans', 'should', 'be', 'doing', 'everything', 'in', 'their', 'power', 'to', 'keep', 'felons', 'from', 'voting', 'and', 'if', 'kike', 'judges', 'make', 'that', 'impossible', 'keeping', 'felons', 'in', 'prison', 'imo', 'republicans', 'advocating', 'for', 'muh', 'prison', 'reform', 'is', 'political', 'suicide']",hatespeech,unanimous,['Jewish'],"['violent', 'criminal', 'prison', 'prison', 'suicide']","['violent', 'criminal', 'power', 'felons', 'kike', 'felons']","['prison', 'prison', 'suicide']",False,['kike'],['CRIMINAL_DANGER'],STATEMENT,CRIMINAL_DANGER
22917386_gab,then get your head out of your ass only a kike would advocate destroying the nra are you a kike too,then get your head out of your ass only a kike would advocate destroying the nra are you a kike too,"['then', 'get', 'your', 'head', 'out', 'of', 'your', 'ass', 'only', 'a', 'kike', 'would', 'advocate', 'destroying', 'the', 'nra', 'are', 'you', 'a', 'kike', 'too']",hatespeech,unanimous,['Jewish'],['destroying'],"['kike', 'kike']",['destroying'],False,['kike'],['CONSPIRACY'],STATEMENT,CONSPIRACY
1179086983089594368_twitter,<user> the future of the world is jews calling each other nahtzees until eventually there is not enough bandwidth left for the parts of the internet that keep logistics working and we all starve to death as planes fall from the sky hopefully,<user> the future of the world is jews calling each other nahtzees until eventually there is not enough bandwidth left for the parts of the internet that keep logistics working and we all starve to death as planes fall from the sky hopefully,"['<user>', 'the', 'future', 'of', 'the', 'world', 'is', 'jews', 'calling', 'each', 'other', 'nahtzees', 'until', 'eventually', 'there', 'is', 'not', 'enough', 'bandwidth', 'left', 'for', 'the', 'parts', 'of', 'the', 'internet', 'that', 'keep', 'logistics', 'working', 'and', 'we', 'all', 'starve', 'to', 'death', 'as', 'planes', 'fall', 'from', 'the', 'sky', 'hopefully']",offensive,unanimous,['Jewish'],['death'],['jews'],['death'],False,['jews'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
13726041_gab,why has this happened mr kike lover they were expelled <number> times in previous civilizations chosen thiefs of satan is the problem of humanity if you dont belief me ask jesus he too was a national socialist then jews killed him you are missing the bigger picture mr kike lover,why has this happened mr kike lover they were expelled <number> times in previous civilizations chosen thiefs of satan is the problem of humanity if you dont belief me ask jesus he too was a national socialist then jews killed him you are missing the bigger picture mr kike lover,"['why', 'has', 'this', 'happened', 'mr', 'kike', 'lover', 'they', 'were', 'expelled', '<number>', 'times', 'in', 'previous', 'civilizations', 'chosen', 'thiefs', 'of', 'satan', 'is', 'the', 'problem', 'of', 'humanity', 'if', 'you', 'dont', 'belief', 'me', 'ask', 'jesus', 'he', 'too', 'was', 'a', 'national', 'socialist', 'then', 'jews', 'killed', 'him', 'you', 'are', 'missing', 'the', 'bigger', 'picture', 'mr', 'kike', 'lover']",hatespeech,unanimous,['Jewish'],['socialist'],"['kike', 'thiefs', 'jews', 'killed', 'kike']",['socialist'],False,"['jews', 'kike']","['THREAT_VIOLENCE', 'RELIGIOUS']",STATEMENT,THREAT_VIOLENCE
22250857_gab,where are muh 9 9 redballons did you all bitch up again i know you are reading this alt kikes,where are muh 9 9 redballons did you all bitch up again i know you are reading this alt kikes,"['where', 'are', 'muh', '9', '9', 'redballons', 'did', 'you', 'all', 'bitch', 'up', 'again', 'i', 'know', 'you', 'are', 'reading', 'this', 'alt', 'kikes']",hatespeech,unanimous,['Jewish'],['bitch'],['kikes'],['bitch'],False,['kikes'],['GENERALIZATION'],STATEMENT,GENERALIZATION
18942397_gab,the progression of anti semitism jews are regular people why are so many jews liberal why will not these jews stop attacking me kill all jews,the progression of anti semitism jews are regular people why are so many jews liberal why will not these jews stop attacking me kill all jews,"['the', 'progression', 'of', 'anti', 'semitism', 'jews', 'are', 'regular', 'people', 'why', 'are', 'so', 'many', 'jews', 'liberal', 'why', 'will', 'not', 'these', 'jews', 'stop', 'attacking', 'me', 'kill', 'all', 'jews']",hatespeech,unanimous,['Jewish'],['attacking'],"['jews', 'jews', 'jews', 'kill', 'jews']",['attacking'],False,['jews'],['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
24894439_gab,yea i bet a white nationalist is a real big traitor or maybe i do not like a kike puppet who doing nothing on immigration you retard,yea i bet a white nationalist is a real big traitor or maybe i do not like a kike puppet who doing nothing on immigration you retard,"['yea', 'i', 'bet', 'a', 'white', 'nationalist', 'is', 'a', 'real', 'big', 'traitor', 'or', 'maybe', 'i', 'do', 'not', 'like', 'a', 'kike', 'puppet', 'who', 'doing', 'nothing', 'on', 'immigration', 'you', 'retard']",hatespeech,unanimous,['Jewish'],"['traitor', 'retard']","['white', 'kike', 'retard']",['traitor'],False,['kike'],"['CONSPIRACY', 'INTELLECTUAL_INFERIORITY']",STATEMENT,CONSPIRACY
20126138_gab,you are the epitome of stupidity you could not beat the kike vermin alone last time so this time your goal is wait for it to fight the kike vermin alone again and lose again you have the strategic sense hitler did moron,you are the epitome of stupidity you could not beat the kike vermin alone last time so this time your goal is wait for it to fight the kike vermin alone again and lose again you have the strategic sense hitler did moron,"['you', 'are', 'the', 'epitome', 'of', 'stupidity', 'you', 'could', 'not', 'beat', 'the', 'kike', 'vermin', 'alone', 'last', 'time', 'so', 'this', 'time', 'your', 'goal', 'is', 'wait', 'for', 'it', 'to', 'fight', 'the', 'kike', 'vermin', 'alone', 'again', 'and', 'lose', 'again', 'you', 'have', 'the', 'strategic', 'sense', 'hitler', 'did', 'moron']",hatespeech,unanimous,['Jewish'],"['vermin', 'fight', 'vermin', 'lose']","['stupidity', 'kike', 'kike', 'moron']","['vermin', 'fight', 'vermin', 'lose']",False,['kike'],"['DEHUMANIZATION', 'INTELLECTUAL_INFERIORITY']",STATEMENT,DEHUMANIZATION
12729501_gab,aa the direct appeal to the most base human desires is a cheap kike trick and it the reason that people call jews the devil and satan,aa the direct appeal to the most base human desires is a cheap kike trick and it the reason that people call jews the devil and satan,"['aa', 'the', 'direct', 'appeal', 'to', 'the', 'most', 'base', 'human', 'desires', 'is', 'a', 'cheap', 'kike', 'trick', 'and', 'it', 'the', 'reason', 'that', 'people', 'call', 'jews', 'the', 'devil', 'and', 'satan']",hatespeech,unanimous,['Jewish'],['devil'],"['kike', 'jews']",['devil'],False,"['jews', 'kike']",['RELIGIOUS'],STATEMENT,RELIGIOUS
19658925_gab,europe is being destroyed by the kike eu which is run by the crypto kike juncker to destroy whites,europe is being destroyed by the kike eu which is run by the crypto kike juncker to destroy whites,"['europe', 'is', 'being', 'destroyed', 'by', 'the', 'kike', 'eu', 'which', 'is', 'run', 'by', 'the', 'crypto', 'kike', 'juncker', 'to', 'destroy', 'whites']",hatespeech,unanimous,['Jewish'],['destroyed'],"['kike', 'kike', 'whites']",['destroyed'],False,['kike'],['CONSPIRACY'],STATEMENT,CONSPIRACY
11981423_gab,fuck me i have fallen for yet another kike merry go round of circular non arguments about the holohoax a death accountant you are right you are not you are a dumb cunt now fuck off off my timeline with your horse shit,fuck me i have fallen for yet another kike merry go round of circular non arguments about the holohoax a death accountant you are right you are not you are a dumb cunt now fuck off off my timeline with your horse shit,"['fuck', 'me', 'i', 'have', 'fallen', 'for', 'yet', 'another', 'kike', 'merry', 'go', 'round', 'of', 'circular', 'non', 'arguments', 'about', 'the', 'holohoax', 'a', 'death', 'accountant', 'you', 'are', 'right', 'you', 'are', 'not', 'you', 'are', 'a', 'dumb', 'cunt', 'now', 'fuck', 'off', 'off', 'my', 'timeline', 'with', 'your', 'horse', 'shit']",hatespeech,unanimous,['Jewish'],"['death', 'shit']","['kike', 'dumb', 'cunt', 'shit']",['death'],False,['kike'],"['THREAT_VIOLENCE', 'INTELLECTUAL_INFERIORITY']",STATEMENT,THREAT_VIOLENCE
18770401_gab,in celebration of holocaust day i want to send a message to all people that jews are overrepresented in positions of power and actively conspire about ending the white race,in celebration of holocaust day i want to send a message to all people that jews are overrepresented in positions of power and actively conspire about ending the white race,"['in', 'celebration', 'of', 'holocaust', 'day', 'i', 'want', 'to', 'send', 'a', 'message', 'to', 'all', 'people', 'that', 'jews', 'are', 'overrepresented', 'in', 'positions', 'of', 'power', 'and', 'actively', 'conspire', 'about', 'ending', 'the', 'white', 'race']",hatespeech,unanimous,['Jewish'],['holocaust'],"['jews', 'power', 'white', 'race']",['holocaust'],False,['jews'],"['THREAT_VIOLENCE', 'CONSPIRACY', 'GENERALIZATION']",STATEMENT,THREAT_VIOLENCE
16147501_gab,you are either fucking retarded or a kike which is it the is the most dishonest or dumbest comment ever communist are the opposite of christians,you are either fucking retarded or a kike which is it the is the most dishonest or dumbest comment ever communist are the opposite of christians,"['you', 'are', 'either', 'fucking', 'retarded', 'or', 'a', 'kike', 'which', 'is', 'it', 'the', 'is', 'the', 'most', 'dishonest', 'or', 'dumbest', 'comment', 'ever', 'communist', 'are', 'the', 'opposite', 'of', 'christians']",hatespeech,unanimous,['Jewish'],['dishonest'],"['retarded', 'kike']",['dishonest'],False,['kike'],['INTELLECTUAL_INFERIORITY'],STATEMENT,INTELLECTUAL_INFERIORITY
15739147_gab,khazars were terrible people who installed an oligarchy over ukraine whether or not you accept the khazars theory jews today fucking hate jesus and white christianity so either way these kikes are scum of the earth,khazars were terrible people who installed an oligarchy over ukraine whether or not you accept the khazars theory jews today fucking hate jesus and white christianity so either way these kikes are scum of the earth,"['khazars', 'were', 'terrible', 'people', 'who', 'installed', 'an', 'oligarchy', 'over', 'ukraine', 'whether', 'or', 'not', 'you', 'accept', 'the', 'khazars', 'theory', 'jews', 'today', 'fucking', 'hate', 'jesus', 'and', 'white', 'christianity', 'so', 'either', 'way', 'these', 'kikes', 'are', 'scum', 'of', 'the', 'earth']",hatespeech,unanimous,['Jewish'],"['terrible', 'hate']","['jews', 'white', 'kikes', 'scum']","['terrible', 'hate']",False,"['jews', 'kikes']",['DEHUMANIZATION'],STATEMENT,DEHUMANIZATION
17217517_gab,and i told you at the time as now that your list is info everyone already knows what you are afraid to tackle is the reason behind raghead terrorism as it places all the blame on your precious kikes i say let them both kill each other good riddance,and i told you at the time as now that your list is info everyone already knows what you are afraid to tackle is the reason behind raghead terrorism as it places all the blame on your precious kikes i say let them both kill each other good riddance,"['and', 'i', 'told', 'you', 'at', 'the', 'time', 'as', 'now', 'that', 'your', 'list', 'is', 'info', 'everyone', 'already', 'knows', 'what', 'you', 'are', 'afraid', 'to', 'tackle', 'is', 'the', 'reason', 'behind', 'raghead', 'terrorism', 'as', 'it', 'places', 'all', 'the', 'blame', 'on', 'your', 'precious', 'kikes', 'i', 'say', 'let', 'them', 'both', 'kill', 'each', 'other', 'good', 'riddance']",hatespeech,unanimous,"['Arab', 'Jewish']","['terrorism', 'blame']","['terrorism', 'kikes', 'kill']",['blame'],False,"['raghead', 'kikes']","['THREAT_VIOLENCE', 'CRIMINAL_DANGER']",STATEMENT,THREAT_VIOLENCE
13102774_gab,i am not attacking these people just their bizarre kike critical theory agenda against my country ultimately the nationalist position is so clearly superior that it will win out no matter what so there is no need to argue i am just shocked people actually believe this it weird,i am not attacking these people just their bizarre kike critical theory agenda against my country ultimately the nationalist position is so clearly superior that it will win out no matter what so there is no need to argue i am just shocked people actually believe this it weird,"['i', 'am', 'not', 'attacking', 'these', 'people', 'just', 'their', 'bizarre', 'kike', 'critical', 'theory', 'agenda', 'against', 'my', 'country', 'ultimately', 'the', 'nationalist', 'position', 'is', 'so', 'clearly', 'superior', 'that', 'it', 'will', 'win', 'out', 'no', 'matter', 'what', 'so', 'there', 'is', 'no', 'need', 'to', 'argue', 'i', 'am', 'just', 'shocked', 'people', 'actually', 'believe', 'this', 'it', 'weird']",hatespeech,unanimous,['Jewish'],['attacking'],['kike'],['attacking'],False,['kike'],"['EXCLUSION', 'CONSPIRACY']",STATEMENT,EXCLUSION
19806318_gab,yawn look the book up boomer kike it written by a kike like you you know a degenerate coward yid <happy>,yawn look the book up boomer kike it written by a kike like you you know a degenerate coward yid <happy>,"['yawn', 'look', 'the', 'book', 'up', 'boomer', 'kike', 'it', 'written', 'by', 'a', 'kike', 'like', 'you', 'you', 'know', 'a', 'degenerate', 'coward', 'yid', '<happy>']",hatespeech,unanimous,['Jewish'],['coward'],"['kike', 'kike', 'yid']",['coward'],False,"['yid', 'kike']",['MORAL_DISGUST'],STATEMENT,MORAL_DISGUST
15123450_gab,most jewish writings indicate that what we call a superiority complex is combined with a persecution complex sprinkled with paranoia how else can it be explained that jews are so universally fixated on the alleged <number> million jews who supposedly died in the holocaust,most jewish writings indicate that what we call a superiority complex is combined with a persecution complex sprinkled with paranoia how else can it be explained that jews are so universally fixated on the alleged <number> million jews who supposedly died in the holocaust,"['most', 'jewish', 'writings', 'indicate', 'that', 'what', 'we', 'call', 'a', 'superiority', 'complex', 'is', 'combined', 'with', 'a', 'persecution', 'complex', 'sprinkled', 'with', 'paranoia', 'how', 'else', 'can', 'it', 'be', 'explained', 'that', 'jews', 'are', 'so', 'universally', 'fixated', 'on', 'the', 'alleged', '<number>', 'million', 'jews', 'who', 'supposedly', 'died', 'in', 'the', 'holocaust']",hatespeech,unanimous,['Jewish'],"['persecution', 'holocaust']","['jewish', 'jews', 'jews']","['persecution', 'holocaust']",False,"['jews', 'jewish']",['THREAT_VIOLENCE'],STATEMENT,THREAT_VIOLENCE
9597791_gab,yeah it was much more difficult to me because i had active blinders on i d absorbed a lot of propaganda that ashkenazis were gentle musician artist nobilids raped by nazi holocaust literally from my mother milk plus my family has zero contact with actual talmudic kikes so i was jew blind,yeah it was much more difficult to me because i had active blinders on i d absorbed a lot of propaganda that ashkenazis were gentle musician artist nobilids raped by nazi holocaust literally from my mother milk plus my family has zero contact with actual talmudic kikes so i was jew blind,"['yeah', 'it', 'was', 'much', 'more', 'difficult', 'to', 'me', 'because', 'i', 'had', 'active', 'blinders', 'on', 'i', 'd', 'absorbed', 'a', 'lot', 'of', 'propaganda', 'that', 'ashkenazis', 'were', 'gentle', 'musician', 'artist', 'nobilids', 'raped', 'by', 'nazi', 'holocaust', 'literally', 'from', 'my', 'mother', 'milk', 'plus', 'my', 'family', 'has', 'zero', 'contact', 'with', 'actual', 'talmudic', 'kikes', 'so', 'i', 'was', 'jew', 'blind']",hatespeech,unanimous,['Jewish'],['holocaust'],"['raped', 'kikes', 'jew']",['holocaust'],False,"['jew', 'kikes']","['THREAT_VIOLENCE', 'CONSPIRACY', 'SEXUAL_GENDERED']",STATEMENT,THREAT_VIOLENCE
10001291_gab,jews are responsible for destroying my towns culture and turning leeds into a ghetto hell of dollarstan full of dollarstanis please killalljewz,jews are responsible for destroying my towns culture and turning leeds into a ghetto hell of dollarstan full of dollarstanis please killalljewz,"['jews', 'are', 'responsible', 'for', 'destroying', 'my', 'towns', 'culture', 'and', 'turning', 'leeds', 'into', 'a', 'ghetto', 'hell', 'of', 'dollarstan', 'full', 'of', 'dollarstanis', 'please', 'killalljewz']",hatespeech,unanimous,['Jewish'],"['destroying', 'ghetto', 'hell']",['jews'],"['destroying', 'ghetto', 'hell']",False,['jews'],['CONSPIRACY'],STATEMENT,CONSPIRACY
21106674_gab,more kike propaganda this idea is also part of the jew plan for extermination promote masturbation in white men so that their desire for family and white children is diminished,more kike propaganda this idea is also part of the jew plan for extermination promote masturbation in white men so that their desire for family and white children is diminished,"['more', 'kike', 'propaganda', 'this', 'idea', 'is', 'also', 'part', 'of', 'the', 'jew', 'plan', 'for', 'extermination', 'promote', 'masturbation', 'in', 'white', 'men', 'so', 'that', 'their', 'desire', 'for', 'family', 'and', 'white', 'children', 'is', 'diminished']",hatespeech,unanimous,['Jewish'],['extermination'],"['kike', 'jew', 'white', 'white']",['extermination'],False,"['kike', 'jew']",['CONSPIRACY'],STATEMENT,CONSPIRACY
12584270_gab,really sick of everyone in my daily life being a selfish kike,really sick of everyone in my daily life being a selfish kike,"['really', 'sick', 'of', 'everyone', 'in', 'my', 'daily', 'life', 'being', 'a', 'selfish', 'kike']",hatespeech,unanimous,['Jewish'],['selfish'],['kike'],['selfish'],False,['kike'],['MORAL_DISGUST'],STATEMENT,MORAL_DISGUST
