post_id,text,annotator_labels,surface_cue,token_length
1179093501155233792_twitter,<user> <user> <user> <user> <user> <user> could be illiterate arabs i am not a hindustani i am an indian national our constitution also says that if somebody call whatever name they are aware then i am not responsible for their ignorance,"[2, 1, 1]",None,41
1245749098608766977_twitter,<user> oh capitalism when the government say you should stay at home do they think about homeless people and refugees,"[1, 2, 1]",None,20
1083189107906482176_twitter,<user> <user> you are a nazi sarah,"[1, 2, 1]",None,7
24996887_gab,it one of the bits of ghetto slang that has entered internet slang through the medium of irony og original gangster just read it as original,"[1, 0, 1]",None,26
19114988_gab,reminder that the jews control the media,"[2, 1, 1]",None,7
1178749717003558912_twitter,some fella with a muzzy demanding the tuc call a general strike hahahahahhahahahahahahhahahaa you re about to get vaporised lads you won t be emptying the bins anyway threads,"[1, 0, 1]",None,29
27524955_gab,that amazing that you actually believe everyone watches tv you seem to be pretty deep into the sjw ghetto,"[2, 1, 1]",None,19
1235910704248565760_twitter,<user> also rouge is lesbian,"[1, 2, 1]",None,5
14175177_gab,precisely nazi armbands are catnip to libs because as symbols they permit easy pigeonholing of the wearer and cartoonish amplification of any threat he presents in contrast iotbw is using shitlibs psy ops weaponry against them i love it,"[1, 1, 2]",None,39
26969039_gab,for the first time in decades saudis to let women drive cars and fly,"[0, 1, 1]",None,14
1186051255182995456_twitter,<user> btch 🤣 🤣 🤣 🤣 🤣 here you go with your ghetto lingo bye,"[1, 2, 1]",None,15
14946979_gab,there not a whole lot of tolerance for women who refuse to bend a knee for hillary clinton is there i have been in all those dm chat rooms where they plot to mass report same cretins eventually got me banned,"[2, 1, 1]",None,41
1234232332544028673_twitter,guys aam wejih meshkle b hayete bas nazil a story w bede l crush yshufa he doesn ’ t bas all of my other stories bishufon tb leh,"[1, 2, 1]",None,28
1178773245534916608_twitter,you wanna tel that to the black elder woman who cursed me out and called me a raghead when i got on the bus as a hijabi,"[0, 1, 1]",None,27
1179057998007853057_twitter,<user> <user> <user> <user> and no doubt the parents or siblings would be attacking you dhimmi police would play it down this is in bred racism wake up too black on white violence,"[2, 1, 1]",None,33
17516330_gab,where d you learn that mark zuckerberg sjw community college russians have always been and will always be caucasians of the european continent classifying russians or indians as asians is the same as classifying brazilians as americans,"[2, 1, 1]",None,37
1162594605868576768_twitter,bro before hoe,"[2, 1, 1]",None,3
1178800417947303936_twitter,<user> <user> <user> i am not twisting your words she did not say i wish you would walk in rape survivor shoes she said i hope you get raped poor wording okay,"[2, 1, 1]",None,32
9656675_gab,i wish i cant get on twitter anymore they banned me for fighting with a muslim who threatened me potus he needs to end twitter,"[1, 1, 2]",None,25
2401168_gab,<user> and all the animals that were killed people were horrified for their bears and coons and they call themselves liberals the definition of a liberal and feminist have changed keep your old dictionaries,"[1, 0, 1]",None,34
1121073521235562497_twitter,<user> you are getting raped,"[1, 2, 1]",None,5
25857357_gab,i was stuck between i need to save money and you only live once then i went to i am stuck between i lived once and where that saved money you fool i stay away from women these days so there goes that excuse lol,"[1, 1, 0]",None,45
1093415982893285377_twitter,<user> he ’ an illegal immigrant making millions hasn ’ t paid taxes and has committed felony i believe,"[1, 1, 2]",None,19
18723798_gab,nation of islam they wear b ties,"[1, 1, 2]",None,7
17309853_gab,i think a lot of our limits are too rigid in terms of queers but also just period i know a lot of pp that support alt right views that do not computer how do we scoop them in not kidding i help them do simple things like weather online,"[2, 1, 1]",None,50
1178713178936676354_twitter,btw she also said that hitler dindu nuffin,"[0, 1, 1]",None,8
2533405_gab,member when ben carson the brain surgeon was called a coon and uncle tom by lefties,"[1, 0, 1]",None,16
1163479566268162049_twitter,there was a white claw in the parking lot and i was immediately triggered,"[2, 1, 1]",None,14
1074137_gab,ethic of universal brotherhood encourages christians to welcome refugees and break down national borders but this is new could be combination of said ethic with loosely defined modern nation state weakening local solidarity openness to whole world was unimaginable to medieval europeans maga,"[1, 2, 1]",None,43
4094546_gab,it is appropriate to stand for gay rights but not for the right to chemically or socially engineer a gayer population,"[2, 1, 1]",None,21
9309074_gab,so it not refugees improper hygiene that what you are say n,"[1, 1, 2]",None,12
1178529859624026113_twitter,modi modia and it cell after seeing the go back modi trend hum hairaan hain hamare hi desh me hamari hi mari ja rahi hai bhai kahi inko hamse zada payment to nahi mil rahi na hum hairaan hain the ppl who trend it is not bikau like you bloody sold faggots getwellsoon modi a,"[1, 2, 1]",None,55
1255686268786225153_twitter,<user> sikh community always helpful to others specially they help muslims in india in caa nrc protest allah bless,"[0, 1, 1]",None,19
5077714_gab,it allowed the anglo hating p.e. trudeau to shove french down the throats of all canadians while qc persecuted the anglos out all while fast tracking moslem migrants from france former colonies in n africa <number> result was the 2 nd gen moslem terror aka the <number> mtl massacre,"[0, 1, 1]",None,49
2504351_gab,<user> to be fair a few of them no doubt did come here before the us was established thomas jefferson also created the us navy to deal with the muslim barbary pirates who had been demanding huge amounts of in protection money from the colonies for years,"[2, 1, 1]",None,47
15883057_gab,<number> genetics by current estimates ghetto dwellers breed more ghetto dwellers welfare is dysgenics writ large,"[1, 2, 1]",None,16
1178782405492170754_twitter,<user> unfortunately i think trump is right his impeachment may well fracture america the maga people will declare a hippiejewcommiemoslem conspiracy to destroy the red white and blue,"[1, 0, 1]",None,28
1080488622065885186_twitter,<user> although i do not condone the use of that word we were sand n word so relatively arabs can say it i just do not see the necessity,"[1, 0, 1]",None,29
18128754_gab,greatest hope for mankind is to reach out to muslims who have not yet been enlisted to violence,"[2, 1, 1]",None,18
21201098_gab,i thought it was because they wanted to be prettier than the liberal women 🤣 🤣 🤣 🤣 🤣,"[1, 2, 1]",None,19
1186062248470548481_twitter,my cousin does have me all about why tf we in the ghetto,"[1, 2, 1]",None,13
13381604_gab,just report it the call for genocide and the posts saying he is actively planning to kill jews are all tos violations i think th support crew is overwhelmed and it ll get more attention if it gets multiple reports,"[1, 1, 0]",None,40
1159158121383833601_twitter,nobody is anti immigrant but everbody should be anti illegal immigrant,"[1, 1, 2]",None,11
1122683102189346817_twitter,i really want to help fellow swifties troll nazis i mean republicans but i do not want to tweet the hash tags 😹,"[1, 1, 2]",None,23
1178871654128050176_twitter,<user> <user> <user> <user> i dindu nuffin,"[1, 1, 2]",None,7
15385790_gab,lol a moslem organization who makes money out of constantly portraying themselves as victim of islamophobia,"[1, 1, 0]",None,16
14496091_gab,damnit you got another muslim cut the line son,"[2, 1, 1]",None,9
1103325139326754816_twitter,bitches broken heart,"[1, 2, 1]",None,3
1103165669225447425_twitter,<user> <user> the estimated u.s. illegal alien population of <number> million the combined populations of <number> states,"[1, 1, 2]",None,17
1207914916235091969_twitter,i try so hard to be nice 😩 but some of u bitches really be proving how much u deserve ur chunky white filas huh,"[1, 2, 1]",None,25
1214172457101385734_twitter,<user> you ’ re in school the ghetto 💀,"[2, 1, 1]",None,9
25603522_gab,pro tip for any of our free speech facebook group refugees here click your profile photo in the upper right corner select dark mode trust me you will thank me honestly dark mode should be the gab default with how much better looking it makes the site,"[1, 2, 1]",None,47
9656232_gab,the asian men who can not find wives in their own countries could perhaps be introduced to the american and european women who can not find husbands in their own countries,"[1, 2, 1]",None,31
1191705189587341312_twitter,<user> <user> iran has the 2 n biggest community in middle east muslims protexted jews in ww2,"[1, 1, 2]",None,17
1080526960596602880_twitter,there are <number> million black kids in the us living in poverty and democrats still choose illegal immigrants first,"[1, 1, 2]",None,19
1178701086057590784_twitter,<user> where was he when marissa chen was beaten raped and murdered by one of trudeaus refugees,"[1, 2, 1]",None,17
7905214_gab,sneaky asians affirmative action is was always anti anglo,"[2, 1, 1]",None,9
1263209186747281409_twitter,<user> and democrats will never ever again call you racist sexist nazis no sir never,"[2, 1, 1]",None,15
13162892_gab,was a cnn white van nearby ready to take the shot,"[2, 1, 1]",None,11
7900962_gab,very short nose for a hispanic whilst arabs also have long noses moroccans and north africans tend not to he could be from the middle east but it would be an outrageous construction for the cops,"[1, 2, 1]",None,36
17084379_gab,well if they arent rabid liberal leftists maybe a strong privately done vetting process needs to be conducted dont wanna have potential arabs comin out,"[1, 2, 1]",None,25
1117389538198999040_twitter,<user> the guy should be sacked basically calling brexit voters nazi,"[1, 1, 2]",None,11
1167131165138063360_twitter,tonight klopp is the goat when he releases his line up v burnley he a nazi thats how it works,"[1, 2, 1]",None,20
14783877_gab,2 x 3 xy <number> x <number> y solve for xy shibshastihtudes the way to reach ghetto mathematicians is ghetto up the work and all dat <number> shib <number> shib shastihtudes <number> shib shib shastithudes <number> 3 shastitudes <number> shib shastihtudes <number> shastidudes <number> shib <number> and all dat,"[1, 2, 1]",None,49
1199061529007493121_twitter,<user> not pacsun though because im not a dyke 🚫 🏳 ️ ‍ 🌈 🚫,"[1, 1, 0]",None,15
1179041517421228032_twitter,<user> biggest coward chinaman satanist lee hsien loong criminals had audible talks past few years it started in <number> he got his criminals to loiter at my 1 9 8 0 address they gossiped false information around <number> <number> and <number> marsiling lane singapore,"[1, 1, 0]",None,44
1185359962593087489_twitter,petty betty back at it again this is my life how ghetto,"[2, 1, 1]",None,12
1079764546632351744_twitter,hi boragays happy new year 🎉 🎆 🎇 💜 did you miss my au update are you guys ready 😎 👀 i will update once the poll ends 😘,"[2, 1, 1]",None,29
1205682548254244865_twitter,<user> they know it very well bro they want their immigrant terrorist brothers to have a free run in our country that it,"[2, 1, 1]",None,23
14163229_gab,according to the bbc the eu to prevent crime terrorist attack carried out by 3 rd world non white mainly moslem immigrant in europe we need even more 3 rd world non white mainly moslem immigrant to come to europe,"[1, 0, 1]",None,40
1178986806487986176_twitter,on today dream how to escape a communist revolution with no way of filing for refugee to the eu or us go south african countries but make sure you are properly vaccinated,"[1, 0, 1]",None,32
1195483456354095104_twitter,perrie really loves asians uno,"[2, 1, 1]",None,5
10552540_gab,i am trying to figure out why a man would go to a lesbian joint to drink coffee nope nothing,"[1, 2, 1]",None,20
19261608_gab,well if we all go around killing people our system devolves from order to chaos ghetto,"[2, 1, 1]",None,16
1231615179097550849_twitter,bouta get real ghetto,"[2, 1, 1]",None,4
1246266960943472640_twitter,soo what countries taking american refugees because this system is acrumbling,"[1, 1, 2]",None,11
27011622_gab,i never realized how concerned for civil rights people chronically accused of domestic violence were tuesdaythoughts nfl eagles,"[1, 1, 2]",None,18
1213999261685186561_twitter,gays y ’ all be dappin up ur guy friends or giving em hugs 😳 😳 😳,"[1, 1, 2]",None,17
1197965498647867392_twitter,i need to stop using all my high speed data before it resets not being able to see photos is so ghetto,"[2, 1, 1]",None,22
1179008240668966912_twitter,<user> no intentionally left out he have no plans to give citizenship to illegal muslim immigrants since hindu sikh jain buddhist christian will be raped and killed in islamic countries they need refuge here,"[1, 2, 1]",None,34
1082639968638513153_twitter,<user> <user> donating to refugees who help abandoned animals,"[1, 1, 2]",None,9
1387997_gab,paul joseph watson ‏ <user> 2 m2 minutes ago paul joseph watson retweeted bernie sanders bernie is right the diversity of women hating gay killing minority oppressing middle eastern dictatorships that fund hillary is varied,"[2, 1, 1]",None,35
12384215_gab,non violent resistance only works if the government is unwilling to use violence against said resistance,"[1, 2, 1]",None,16
22206778_gab,cowardly brit pray for death rather than drive moslem terrorists out of the uk,"[1, 0, 1]",None,14
23996546_gab,attention women of all genders,"[1, 2, 1]",None,5
16524662_gab,good luck collecting mate the arabs do not play the guilt game the way we whites do,"[2, 1, 1]",None,17
14827428_gab,strikes what israel is too small for immigrants,"[1, 1, 2]",None,8
1178764626508562433_twitter,why did i as a teen look up to the basic white bitches amongst me at school,"[1, 1, 2]",None,17
1114704091467399168_twitter,no more wrestlemania week in new york cause the ghetto thee ghetto,"[2, 1, 1]",None,12
18485261_gab,he shot at a cop she was harbarging him her word she said she did not but she did and she was not charged i always get spellbound by her golden locks fluttering in the gentle ghetto breeze,"[1, 2, 1]",None,38
1124390880188747776_twitter,infatuated wit pretty bitches,"[1, 1, 2]",None,4
1092595300185849856_twitter,shocker a little white boy flopping,"[2, 1, 1]",None,6
10912372_gab,<number> • reply • share › avatar t100c1970 • an hour ago merkel is the best friend the muzzies have in deutchland but erdogan is just doing what obama did in isreal to try to get rid of bibi and in britain to try to defeat brexit,"[0, 1, 1]",None,47
1178771115042312192_twitter,<user> i actually do notice that some italians have hook noses like jews of course they are still noticeably different but i have seen it before,"[1, 0, 1]",None,26
1162699205279965184_twitter,all these niggas my boyfriends but i ’ m not their girlfriend that ’ ghetto,"[1, 1, 2]",None,15
1178542290052243456_twitter,<user> a bunch of poor refugees a thousand miles away no hussein more like <number> million voting illegal aliens already within our own borders that is the existential threat,"[1, 1, 0]",None,29
1178771749451833345_twitter,<user> looks like the kid and her family tried to win that ghetto lottery by crying racism <percent> of interracial crime is black on white anyway,"[1, 1, 0]",None,26
14258969_gab,yep asians here also very hi achievers tiger mom and indian students love them,"[1, 1, 2]",None,14
24856135_gab,i am posting everything via gab so it officially not on twitter <user> ‍ therefore you have no reason to shut down and censor my account again for exposing truth and historical facts about the violent ideology of islam,"[1, 1, 2]",None,39
9408045_gab,when do moslem men relent on forcing women to walk behind them in mine fields,"[1, 0, 1]",None,15
1178011413417201664_twitter,i think im gunna start a dyke club here at mary wash,"[1, 1, 2]",None,12
15508502_gab,some people just do not get it islam is a religion not a race any concerns about modern violence performed in the name of that religion have nothing to do with racism or discrimination why is not he speaking out against the vicious behaviour in the videos condemn that before yelling racism,"[1, 2, 1]",None,52
1178025446560223232_twitter,regina george can say dyke she has my dyke card,"[2, 1, 1]",None,10
16169240_gab,in <number> we have to set up video outside the ghetto polling places so we can count the number of people entering and leaving it literally would not surprise me if almost nobody actually votes in these precincts and it just <number> fraud,"[1, 1, 2]",None,43
27002966_gab,hey i will do one better i will challenge his dyke friend to a boxing match i am <number> yrs old so it would be like fighting her grandmother i will even let her use <number> oz gloves i will use <number> oz i will not even wear headgear,"[1, 2, 1]",None,49
1178825113115848706_twitter,<user> <user> <user> do not disrespect yakima we the hillbilly version of tacoma,"[2, 1, 1]",None,13
1179078219636629506_twitter,<user> <user> <user> unfortunately i have witnessed christianity expressed as totalitarian and dogmatic and frankly repulsive as islam by refugees but they are in the minority in the current refugee influx that could change though,"[1, 0, 1]",None,35
1081593414314049541_twitter,<user> feminazi macumbeira kk,"[1, 2, 1]",None,4
1179103997174538240_twitter,<user> <user> <user> <user> <user> <user> <user> <user> poland has really taken a very brave decision against muslim refugee congress party tukre tukre gang nd mamta didi must learn from this video,"[1, 0, 1]",None,32
1193906419013242882_twitter,<user> <user> calling something gay has nothing to do with power this has no logic,"[1, 1, 2]",None,15
1086843394993909760_twitter,yo what are my muslim followers going through rn your tweets got me feeling hurt too lmao,"[1, 2, 1]",None,17
17954966_gab,imagine if we had like pastries instead of genitalia like bro put your chocolate bar into my glazed cake no homo tho,"[1, 2, 1]",None,22
8462782_gab,this is a win for maga do u think people realize these non profits are a back door to supporting immigrants plus all the federal so they get welfare non profit grant money taxpayers this is a racket that is on a scale of the clintonfoundation where are investigative reporters,"[1, 0, 1]",None,50
14403681_gab,roseanne barr courteney cox and david arquette all say they knew about louis ck sexual harassment and gawker actually published a story about his actions in <number> but it was ignored at the time as per reporting on fox once again hollywood knew,"[1, 1, 2]",None,43
27106705_gab,i am the reaction to the shitskin invasion,"[1, 1, 0]",None,8
1144304210835660802_twitter,<user> the logic is insane to me there ’ literally white dominicans that are racist to black dominicans lmao,"[2, 1, 1]",None,19
15983024_gab,ay i am <number> <number> italian bucko i can make meatballs and stromboli with the best of em but i am blonde and green eyes because the arabs did not invade my part of italy above rome,"[1, 1, 2]",None,37
18124774_gab,gab day i think it a great day to get the word out to all of our friends family coworkers and fellow countryman about where to find a real uncensored free speech community to replace that globalist internet spying ghetto called twitter let make today gabday,"[2, 1, 1]",None,46
1167796203179913217_twitter,<user> <user> there ’ a lot of blatant racism and pure ignorance in this thread the ghetto,"[1, 2, 1]",None,17
22320605_gab,guise i just want to remind all you haters that before ebul lbj tricked all de black peepul onto his democrat ghetto plantations every single heart doctor hn america was a kindly black man who wore sweaters and dats a fact,"[1, 1, 2]",None,41
7920838_gab,biggest safe space online they banned me for being too pro trump and questioning beta faggots who had not sworn allegiance to the god emperor apparently i was concern trolling please mods are pussies who are not willing to do what it takes to take their community to the next level,"[1, 2, 1]",None,51
1211716604016369665_twitter,<user> graysons the ghetto currently,"[1, 2, 1]",None,5
13910153_gab,math algebra reason the work ethic the nuclear family all halloween costumes and all white people in general are racist so yes count me in metoo,"[1, 1, 2]",None,26
1178729778825846785_twitter,<user> <user> <user> you continue to miss the glaringly obvious when you make statements like the gays or the lesbians you are already lost you are not doctors you are not informed you had some queer friends and now decide to have generalized discussion about their sexuality such nonsense,"[1, 1, 2]",None,49
10058809_gab,no the word racist has definitely lost some power in the last few years which is a good thing that why they have moved on to calling people nazis white supremacists and white nationalists their basic toolkit has lost a lot of its punch,"[2, 1, 1]",None,44
1178847092770426880_twitter,i am gay no homo wearing socks,"[1, 1, 2]",None,7
1130950251542663169_twitter,<user> <user> wbk they ’ re muslim kings,"[1, 2, 1]",None,8
1185284570075336706_twitter,child birth and the healing process after is the ghetto i would love ukulamanisa but wow child birth is low key traumatizing no lie 🤞 🏾,"[1, 1, 2]",None,26
27586727_gab,if you are looking to make a lot of money and set your family up for life then appeal yourself to the illegal immigrant vote,"[1, 1, 2]",None,25
17943581_gab,wewereneverasked daca is clearly not consensual it is abusive to legal immigrants and citizens doctor sekzi <user>,"[2, 1, 1]",None,17
26816150_gab,israel home of the jewish people arabs jordan u may know that israel was promised to the jewish people well b4 ur saviour came or any arab knew where israel was clue it is in the chumash pots melamed and ps u can call me sir,"[1, 2, 1]",None,46
5389528_gab,cultural marxism maintains that all human behaviour is a result of culture not heredity race and thus malleable cultural marxism seeks the takeover of education mainstream christianity the law finance and the annihilation of western civilization in general and white people in particular,"[1, 0, 1]",None,43
3206504_gab,fox news ‏ <user> · tw <user> there are <number> refugees who are going to be settled in the united states this year alone thefive pic twitter com lgggawica8,"[1, 0, 1]",None,29
1275784262072008706_twitter,<user> russia ’ neo nazi party calls itself the russian liberal democratic party,"[1, 1, 2]",None,13
17402360_gab,any society with the ability to do these things would have no problem defending itself against early white men africa has not changed in thousands of years and when white people tried to help they were slaughtered and africa returned to the dark ages your ancestors were always primitive,"[1, 1, 0]",None,49
4315430_gab,<user> so your convenience is more important than free expression that something queers and bimbos think,"[2, 1, 1]",None,16
12386020_gab,i checked that one already as someone else said it one of the two according to wikipedia founders were jewish but yeah be peaceful it was an intentionally provocative question primarily to the wns who call me a kike and does not actually matter i do love puppies <number>,"[1, 1, 2]",None,49
1179070238345834497_twitter,<user> <user> <user> oomf said she was mexican too i irregardless she a black latinx lesbian who hates white people so what djdjdjd,"[1, 0, 1]",None,23
15764207_gab,the danger is the purity spiral against any romantic sexual interaction between men and women in most social space that is what is driving this as hollywood finally must conform to the new puritanism imposed by man hating dykes on everyone else since <number> not talking about actual sexual assault,"[0, 1, 1]",None,50
19934530_gab,new testament do you even read any idea why christian women cover their hair until <number> but i say unto you that whosoever looketh on a woman to lust after her hath committed adultery with her already in his heart matthew <time> yes this applies to dispensationalists,"[2, 1, 1]",None,47
1208831325525958656_twitter,y ’ all really on my tl harassing this girl cause her friend brought her sneakers the ghetto i swear y ’ all tell y ’ all worth everyday on here,"[1, 0, 1]",None,31
1195064281814970371_twitter,<user> muslim migrants storming sweden for welfare,"[1, 1, 2]",None,7
21037385_gab,welcome to gabfam perhaps your interactions here will convince you to stop using that social media ghetto instagram not sure we have a freedom based alternative yet keep looking i will speakfreely computefreely,"[1, 2, 1]",None,33
25873026_gab,it seems to me that the ideal queen for great britain in this idyllic pc era would be an obese hiv positive lesbian negress,"[0, 1, 1]",None,24
13796553_gab,so explain why it the only aspect of history that is protected by laws in europe people go to jail for questioning any aspect of the holocaust,"[1, 1, 2]",None,27
1206920138441801728_twitter,<user> a muslim mp is being disciplined to act only as muslim representative and then ppl question why bjp does not give them enough ticket,"[2, 1, 1]",None,25
1166228097861111809_twitter,<user> prince is not gay like i am pretty sure i heard he was a homophobe,"[1, 1, 2]",None,16
1178687145839599617_twitter,<user> <user> can you add btc to buff i thought you had to sell arcs or be a chinaman,"[1, 0, 1]",None,19
1232703500863393792_twitter,<user> <user> left pseudo seculars indirectly and the madarsa jihadis they are everywhere watch for them,"[1, 1, 2]",None,16
1165029986543124480_twitter,hodgepodge superfest is gay girls only event they really make the japanese house and betty who headline their minds,"[1, 1, 2]",None,19
1235485141084131329_twitter,follow <user> and get follow back shehnazians bhai ka old account suspend ho gya plz follow kro sare westandbyyousana,"[1, 2, 1]",None,19
1209761827657117696_twitter,i dunno where does this h <user> on j3ws come from among msian muslims like to even idolise h tler im just speechless,"[1, 1, 2]",None,23
20224785_gab,this propaganda campaign worked with gay marriage the supreme court overturned the will of the people and christians are now being persecuted by their own government that was always the gay marriage endgame and a helpless populace is gun control endgame,"[1, 2, 1]",None,41
1171661642561728513_twitter,twomad was having too much fun in overwatch he said live on stream hola my niggers,"[0, 1, 1]",None,16
22639477_gab,stand up and be counted feel free to message me with any questions the ikk kk is currently taking applications we are looking for honest christian men and women who are ready to make a change ik org,"[1, 1, 0]",None,38
7244045_gab,the ideas and goals of the alt right versus the religious right are extremely similar the means of getting there and the rhetoric is different the alt right tries to tap into values that are not there socialists are often fundamentally white but rarely fundamentally christian,"[2, 1, 1]",None,46
15275591_gab,ackchally this commie wuz so based he done locked up queers in concentration camps what there not to love,"[1, 0, 1]",None,19
17517746_gab,vietnamese are obviously asians mizoram and assamese with slanted eyes are clearly asians living assimilating in india they are not genetically indian what are you not understanding race is different from culture,"[1, 1, 2]",None,32
1179077356343791616_twitter,<user> <user> <user> question is how would it be had the refugee never been in finland to have given birth to a murderer,"[2, 1, 1]",None,23
1253133573437239298_twitter,sie look to nazis forget it,"[1, 1, 0]",None,6
1187989405342076931_twitter,stunting on all yall hoes that was flexing on me,"[2, 1, 1]",None,10
18928277_gab,i did suggest trump could find ways to get other budgets to pay for it and that idea is perfect way to do it after all no objects to them doing levees to keep would be floodwater under control this is a immigrant levee to keep immigrants under control,"[2, 1, 1]",None,49
1092641093584408576_twitter,<user> <user> is the first beneficiary of undocumented immigrants he cannot run his golf courses without them,"[1, 1, 2]",None,17
25822786_gab,if the democrat party is such a good things why are they trying to find new supporter by changing law that allow refugees and illegal immigrants to voter and they are still losing,"[1, 2, 1]",None,33
23215991_gab,so let me see if iget this str8 wn1 <number> was an eloaborate ruse conducted by jews in the mid late <number> that brought wlp na crashing down is that youre saying,"[2, 1, 1]",None,32
23223029_gab,a brit a swede and an american are in a room together do they all have the same culture or do they each have their own identity ricky is talking about uniting white subcultures not pretending we are all pack animals confirmation bias can be brutal sometimes 👍,"[2, 1, 1]",None,48
11700238_gab,daca in a nutshell fake heroes using illegal immigrants to virtue signal about how unracist they are while purposely omitting the legal ways to become a citizen as a legal haitian american i fully support ending daca,"[2, 1, 1]",None,37
26094518_gab,a complete autobiography from his kenyan birth indonesian moslem upbringing commie education college choom gang false presidency imprisonment,"[0, 1, 1]",None,18
9329272_gab,russell also writes about how jewish and italian mobsters founded las vegas jewish copyright thieves founded hollywood and gay mafiosos helped spark the gay rights movement he thinks all of these things were good for society of course,"[1, 2, 1]",None,38
1252321547794219010_twitter,<user> having a girlfriend super gay,"[1, 1, 2]",None,6
22337915_gab,i watched his video seemed to be predicated on north western europeans as normatively white but in my view white refers to all those caucasians who interacted within the western civilizational system thus greek are white despite having dna closer to levantine semites than germans or slavs,"[1, 2, 1]",None,47
1259080047949946880_twitter,<user> saying anything shaming is the province of women and male feminists,"[1, 2, 1]",None,12
1179098825035800577_twitter,<user> that why its said that black man is a white man burden everything seems impossible for an african to handle,"[0, 1, 1]",None,21
1178777275761926147_twitter,yall will not fight against them white supremacist shooting you all and calling you all niggers but you all gone fight in a civil war,"[1, 0, 1]",None,25
17856076_gab,i meant nazi like in their tactics threats intimidation violence during the scottish indy referendum not goose stepping all around glasgow,"[1, 1, 2]",None,21
4923728_gab,the international scene is a separate issue i am hoping for a more jeffersonian view of trade with all entangling alliances with none the rioting and violence that is certainly coming will be pinned to the immigration issues but really its a culture war needful sadly and inevitable,"[1, 1, 2]",None,48
8810063_gab,a gay who is respectful to others conducts his personal life privately discretely does not seek to force others to celebrate gayness obeys our laws especially those regarding controlled substances sexual contact with minors there are many such gays i have no problem with them,"[1, 1, 2]",None,45
19112105_gab,they will pay to have the holocaust industry accuse them of atrocities just like takes place in poland,"[2, 1, 1]",None,18
1125123978538864640_twitter,famous saying “ i felt sorry for myself because i had ragged shoes until i met a man who had no feet ” showgratitude,"[1, 1, 2]",None,24
1196432493135577088_twitter,<user> islamophobia is not just in the mind islamist extremists are for real these are hardened moderate muslims,"[1, 2, 1]",None,18
12583730_gab,that because u blacks are eight times more likely to attack a hispanic person than a hispanic person attacking a black person blacks are twenty seven times more likely to attack a white person white nfl players should be kneeling to bring awareness to the massive black on white violence,"[1, 1, 2]",None,50
25573178_gab,hewbris heeb jewbris jew needs to be a thing,"[1, 1, 0]",None,9
10002346_gab,leftist mind control fails i think this overstates it men prefer women who are real people and prefer tall thin young bodies if asked in abstraction the two are not the same question,"[1, 2, 1]",None,33
1178382981003710464_twitter,<user> <user> <user> <user> the illegal alien in the white house needs to be deported along with her parents if she desires she many take her anchor baby with her as really he would be safer with her than the madman in the west wing,"[1, 2, 1]",None,45
1116934108117176320_twitter,kenny telling facts tho a lot of hoes really want to be gangstas out here just pay attention to her music choices,"[2, 1, 1]",None,22
16071798_gab,and the ghetto precincts still have to report gg rip,"[1, 1, 0]",None,10
1094980001110388737_twitter,<user> <user> and she was allowed here as a refugee ong,"[1, 1, 2]",None,11
15628855_gab,and it fine n dandy if you wanna get married but that not going to raise up the plummeting marriage rates you will not get them up by calling guys gay or telling them to man up if you want traditional marriage go and make it traditional again,"[1, 1, 2]",None,48
6217720_gab,the gay harry potter of journalism,"[1, 2, 1]",None,6
1211879477216722944_twitter,i need some airpods bc i ’ m tired of not being able to listen to music and charge my phone at the same time lmao how ghetto,"[2, 1, 1]",None,28
6702497_gab,men must not confuse chivalry with letting women walk all over you,"[2, 1, 1]",None,12
2225031_gab,<user> while i have seen some of this footage before it is a reminder that a good <number> of these so called refugees appear to be men of fighting age with no intention of assimilation not the families children the media like to find show,"[2, 1, 1]",None,45
1278634442643451904_twitter,<user> <user> yea because they dont know iraqi arabs as much as i do,"[2, 1, 1]",None,14
11786604_gab,islam is mostly known for tolerance i know cause the lolbertarians told me yay freedoms,"[1, 2, 1]",None,15
1160100500764811264_twitter,<user> so brave standing against the imaginary nazi,"[1, 2, 1]",None,8
1179077523277107200_twitter,<user> <user> <user> <user> but guilty by every white person,"[1, 2, 1]",None,10
1117235695360233473_twitter,<user> i ’ m pretty sure that black dude said punch nazis not punch every single white advocate ever,"[1, 1, 2]",None,19
1099346117643460615_twitter,so no violence in the northern parts of nigeria,"[1, 2, 1]",None,9
14708270_gab,moslem migrant <number> i know how to color i also know how to shave and shape my goatie moslem migrant <number> i want to paint a picture of myself with facial hair and i can count to potato,"[1, 0, 1]",None,38
1178998915544354816_twitter,<user> <user> <user> <user> <user> <user> 😆 it his redneck cousin perhaps or the black sheep of the family,"[1, 1, 2]",None,19
10722097_gab,i am confused it ok to violently suppress the views of a group that advocates for the segregation of people by their color but we must accept and tolerate another group that advocates violence against other religions and sexualities charlottesville speakfreely,"[1, 1, 2]",None,41
11262258_gab,and the domestic violence doer beat the racist and they both earned millions for a single match of a pointless sport now back to our regularly scheduled lives,"[1, 1, 2]",None,28
1245913104283656193_twitter,<user> chalo jo bhi hua sahi hua for them only islam is important nothing else,"[1, 1, 2]",None,15
9527049_gab,this hit piece tries to paint anti hijra activist corcoran as a hypocrite since her parents are immigrants from ireland and germany and she has two adopted vietnamese children but are any of them trying to push for the erinization teutonization or vietization of america no,"[1, 1, 2]",None,46
