post_id,text,annotator_labels,surface_cue,token_length
18466579_gab,a mother who tells her child to play with a diseased child look i know they did not have iphones and computers back then but they were not retarded for fucks sake,"[1, 0, 1]",Strong (Profanity),32
18424064_gab,white guy puts ied in mall and the response is fuck all muzzies and spics stay classy gab,"[1, 0, 1]",Strong (Profanity),18
1179076264566644737_twitter,everyday the same thing i have contracts on my life im going to get killed im dead its my fault im an nut a faggot everyone hates me the country wants me dead organize crime the police who does not want to see my die,"[2, 1, 1]",Strong (Profanity),45
1179100716960555010_twitter,<user> <user> <user> and retarded,"[1, 2, 1]",Strong (Profanity),5
1178722465591283713_twitter,nigga at work said i look like a subway surfer,"[1, 2, 1]",Strong (Profanity),10
21168212_gab,i find it easy to get around being called a racist sexist nazi homophobe if you are just an asshole to everyone,"[1, 1, 2]",Strong (Profanity),22
1109547724838457345_twitter,real nigger me please,"[2, 1, 1]",Strong (Profanity),4
27055799_gab,americanthinker usually with excellent editorials and i especially like the comments section today a jew harped on and on about poor pitiful persecuted jews and how terrible anti semitism is what so damn special they should have their own word for alleged racism,"[1, 2, 1]",Strong (Profanity),43
1177674077772881921_twitter,that video of the deaf dude having sex was killing me yesterday 😭 and this nigger <user> gon post the video in the chat so i am dying all over again 😩 😩 💀 💀,"[1, 1, 0]",Strong (Profanity),35
15937202_gab,and they could not even get attractive models to wear those retarded crayon scratching designs,"[2, 1, 1]",Strong (Profanity),15
1125244030948921344_twitter,cheating is not the wave grow up you dumbass nigga,"[1, 1, 0]",Strong (Profanity),10
1110069233860268032_twitter,if your humor is based on racism homophobia sexism and rape you ’ re not fucking funny go home,"[1, 1, 2]",Strong (Profanity),19
1179040165999726592_twitter,fuck police and if you support them fuck you too,"[1, 2, 1]",Strong (Profanity),10
1162576410982133760_twitter,<user> i just watched my two retarded 4 th grade teachers be retarded assholes,"[1, 1, 2]",Strong (Profanity),14
1173341490682179585_twitter,god i fucking hate allergies,"[2, 1, 1]",Strong (Profanity),5
1179093946066259968_twitter,ah so subby rn 🥺 someone call me slut n kitty,"[1, 1, 2]",Strong (Profanity),11
16841015_gab,i really do not understand why white people can not say nigger i mean we invented it,"[1, 0, 1]",Strong (Profanity),17
12432342_gab,sherry fatso kim is not a threat yet the mil indus complex pretends that he is trump spoke about protecting our friends it is all bullshit,"[2, 1, 1]",Strong (Profanity),26
10880498_gab,be proud of your heritage no nigger could ever make this kind of art and no nigger will ever come close to being half the man as general robert e lee,"[0, 1, 1]",Strong (Profanity),31
1179050544075137026_twitter,<user> text me faggot,"[0, 1, 1]",Strong (Profanity),4
1178650245523218432_twitter,day <number> today in gym we won a game of mattball cause of my retarded ass,"[1, 2, 1]",Strong (Profanity),16
1178818457112104962_twitter,<user> i fucking hate you,"[1, 1, 0]",Strong (Profanity),5
1178949635647229952_twitter,<user> <user> <user> lol no one is supporting bhikharistan except pro muslim countries like turkey malaysia no one gives a fuck about porkistan,"[0, 1, 1]",Strong (Profanity),23
26296506_gab,gab lately has gone absolutely full retard i havent seen this level of breakdown since i trolled themeparkreview com into the ground well me and a few other trolls guys you all need to chill,"[2, 1, 1]",Strong (Profanity),35
1238102962116927490_twitter,<user> nazis are so stupid they don ’ t realize the symbol they took for them was actually a symbol of buddhism,"[1, 0, 1]",Strong (Profanity),22
1178692612271661058_twitter,nigga xan said niggas turn lil nas faggots 😂 😂 😂 😂 😂,"[1, 0, 1]",Strong (Profanity),13
1178506508600008704_twitter,i hate saying nigga around my white friends but sometimes you niggers be out coonin and a cmon my nigga will slip out every now and again,"[1, 0, 1]",Strong (Profanity),27
1139067471288160257_twitter,<user> i fucking hate that man legit,"[1, 0, 1]",Strong (Profanity),7
1178130764405366784_twitter,<user> nigga fucking called me a faggot when i said these things to him,"[1, 2, 1]",Strong (Profanity),14
15611717_gab,brian ross suspension people lost money sorry but ziltch any sympathy those retarded enough to panic sell off shoudln t invest if they panicked over that they d ve lost it all later anyhow armaggedons can really occur but not everything armaggedon either concern but not actionable panic,"[1, 2, 1]",Strong (Profanity),48
1178551448197574656_twitter,<user> shit crazy i go from unsaving the niggers number to putting it right back as baby i be doin too much lol,"[1, 0, 1]",Strong (Profanity),23
1179003429810774017_twitter,<user> true but no one gives a fuck about other activists of color not that i care much about it tbh im not too invested into this climate change stuff but just bc she white and retarded she gets the spotlight,"[2, 1, 1]",Strong (Profanity),41
1118271659058847744_twitter,<user> <user> like nigga care,"[2, 1, 1]",Strong (Profanity),5
12913850_gab,that is fine i fully support that feminism is about choice that women can do and be whoever they want to be without being held back or judged because of their gender both many feminists and many anti feminists seem to fuck that part up,"[1, 2, 1]",Strong (Profanity),45
1179098097160470529_twitter,i know sum bitch made ass niggas man 🤦 🏾 ‍ ♂️ 🤦 🏾 ‍ ♂️ 🤦 🏾 ‍ ♂️,"[0, 1, 1]",Strong (Profanity),20
1203520636217372672_twitter,i fucking hate my uncle its so hard to enjoy my buckeyes when all he does is insult my buckeyes and thier amazing head coach,"[1, 2, 1]",Strong (Profanity),25
1219117000435339265_twitter,plutonium is so ass it just a bunch of retards killing last <number> seconds into the game,"[1, 2, 1]",Strong (Profanity),17
12121445_gab,protesters bcome rioters min violence starts all should be arrested prosecuted of course these fucking cops are not going <number> do shit as usual per orders i understand states make own laws but police should be under federal control so politicians can not stymie <number> agenda,"[1, 1, 2]",Strong (Profanity),46
1168729501095907328_twitter,regression is a bitch i haven ’ t been this angry in a long time,"[2, 1, 1]",Strong (Profanity),15
1177801777154052096_twitter,shut this billionaire bugatti brick this nigger pole,"[1, 1, 0]",Strong (Profanity),8
1171918006806618118_twitter,he talking about hoes be thinking cause i buy you shit and give you money they gone get the same treatment 😭 😭,"[1, 1, 2]",Strong (Profanity),23
10155201_gab,lmfao heard about that i just about fell over from laughter i am sorry but if someone can get banned on twitter for off the reservation thought crimes then they can not sit there and bitch about another user regardless of who it is banning them,"[2, 1, 1]",Strong (Profanity),46
1164041423336988674_twitter,the talking stage so ghetto i ’ m tired of going through that shit with people,"[2, 1, 1]",Strong (Profanity),16
1270643899254497286_twitter,i fucking hate armys,"[0, 1, 1]",Strong (Profanity),4
10328560_gab,thinking about creating a based nigger in a trump hat twitter account just so i can get a shit load of followers fast then act like i just discovered the jews are up to some real shit see whose side the normie conservatives take lol,"[0, 1, 1]",Strong (Profanity),45
1179086355252613123_twitter,the white bitch who killed her neighbor and thought he was an intruder was just convicted of murder score a million for the people a cop going behind bars,"[1, 1, 2]",Strong (Profanity),29
2467242_gab,<user> vk looks interesting i might actually install it however at first glance it does not appear to solve the digital ghetto problem all the information in one place diaspora is shit but it at least tries to solve the digital ghetto but fails note gab does not solve it either,"[2, 1, 1]",Strong (Profanity),51
1179083362360811520_twitter,did i really just see an article say that halsey a fucking queer artist is queerbaiting her audience like how fucking sense do you have to be,"[0, 1, 1]",Strong (Profanity),27
1178720661495304195_twitter,<user> them boss can i have a few days o boss shut up nigger,"[0, 1, 1]",Strong (Profanity),14
2794893_gab,<user> <user> trump has offered cnn an outsourcing waiver if they want to replace us idiot queers with smarter queers from india zucker compares these to obama aca waivers to unions and says laws are not for every body you know meanwhile lemon alleges cooper is a racist scab,"[1, 1, 2]",Strong (Profanity),49
1167536833988890624_twitter,<user> <user> i ’ m super gay fuck,"[2, 1, 1]",Strong (Profanity),8
6136882_gab,gta san andreas the story of an above average somewhat talented black man who escapes the ghetto and becomes reasonably successful only to be dragged back in in the final act because his brother is a stubborn dumbass -_-,"[2, 1, 1]",Strong (Profanity),39
1178374402208980992_twitter,man all these brown my parents will not accept my white partner stories are so wack like you know damn well it so much harder for the black partners of brown kids like i wanna watch a movie or story that deals with that i am tired of white ppl,"[2, 1, 1]",Strong (Profanity),50
1178871699472896000_twitter,wait i forgot to mention my coworker saw my hobi photocard and asked if it was my bf 😭 🥺 stupid b tch i am dykey dykey,"[1, 0, 1]",Strong (Profanity),27
12350578_gab,install writing app on phone connect tiny bluetooth keyboard type up shit on my phone while on my balcony using this ghetto set up good feeling gabwriters,"[1, 2, 1]",Strong (Profanity),27
1178307077338329088_twitter,<user> <user> my son died of dementia at the age of three and i am currently amidst killing my self so a stanky ass booty pic from your ching chong ass would make my life so much better rn,"[1, 1, 0]",Strong (Profanity),39
1179084859832180736_twitter,i just thought about wtf i am doing and i am fucking retarded,"[1, 1, 0]",Strong (Profanity),13
1211099588351778816_twitter,this being single shit is ghetto as fuck,"[2, 1, 1]",Strong (Profanity),8
1144813572725383168_twitter,i like when they pretty and ghetto type of bitch that don ’ t even say hello 🥵,"[2, 1, 1]",Strong (Profanity),18
21771567_gab,there are good and decent people here who have no interest in hearing jew nigger kike spic jap wop dago mick kraut porch monkey sand nigger moon cricket must they endure just so you can have your opinion validated,"[1, 0, 1]",Strong (Profanity),39
1178765634265636864_twitter,do u have to be retarded to be a lino,"[1, 2, 1]",Strong (Profanity),10
1109465612970065921_twitter,<user> <user> i ’ m not on about your beef i was talking about calyko being retarded but yours also needs to stop,"[1, 2, 1]",Strong (Profanity),23
1676175_gab,<user> the important detail being brushed aside here is that he first inquired about housing refugees himself he just did not like the price govt offered him serves that fucker right,"[1, 1, 2]",Strong (Profanity),31
24136186_gab,tfw i never got to use my white privilege to just walk into a starbucks and take a huge shit without buying a small coffee,"[1, 2, 1]",Strong (Profanity),25
1179094414603542536_twitter,<user> <user> <user> <user> this girl is retarded i swear to god 😂 😂 😂 😂 all her arguments collapse halfway 😂 😂,"[1, 2, 1]",Strong (Profanity),23
9144883_gab,can i say nigger too,"[1, 1, 0]",Strong (Profanity),5
1179070307052769281_twitter,<user> me to you 😂 or i am like you know what i take it back fuck you too hoe 💀,"[0, 1, 1]",Strong (Profanity),21
17420407_gab,this was a total bullshit rule housing is segregated by income more than anything this rule would force wealthy neighborhoods to allow section <number> housing be built in high end communities under the guise of diversity and equality bringing the ghetto to you,"[2, 1, 1]",Strong (Profanity),43
1178525090847379458_twitter,family has always been important to me and i will hunt down people who hurt them you are freakin retard she may be my niece but she your freakin daughter some mother you are leaving her for some other kids that are not your own,"[1, 2, 1]",Strong (Profanity),45
1170705627951316997_twitter,i just want women to look at me and think to themselves how does this bitch have a boyfriend and i do not,"[1, 1, 2]",Strong (Profanity),23
1118303711950974976_twitter,anti nazi merch and shit rules but no matter the context i ’ m not buying anything that has a swastika on it,"[1, 1, 2]",Strong (Profanity),23
9075277_gab,microsoft retarded the entire us information technology industry for <number> years because the keeped migrating and mutating their application program interfaces so that third parties could not built sense making tools on top of the microsoft offerings david robert steele i know more that steve ballmer,"[1, 1, 0]",Strong (Profanity),46
