post_id,text,surface_cue,token_length
1179045150275846144_twitter,dressing your characters in big bud press is now tv shorthand for non denominational queer,None,15
11145758_gab,all they have to do is recognize that mass immigration is not politically possible that the battle over it will only intensify and eventually spill over into political violence as the demographic balance shifts at that point even liberals will start looking for the exits,None,45
1179104323554426880_twitter,<user> i like those too but also bmth sou tipo <percent> basic white boy,None,14
16126695_gab,four days before i deactivate my twitter account and i do not miss it one bit gabfam outshines jackbrats it not even funny welcome all refugees 🖐,None,27
1179082883333378048_twitter,what in the hillbilly did i just hear <user>,None,9
1179008652864376832_twitter,<user> hey mate what are the stats on rape when i saw the nisvs survey it stated that along with made to penetrate women are still raped at higher numbers,None,30
17181350_gab,kenyun paki at <number>,None,4
1178646479227015168_twitter,lesson in power and control verbal domestic violence this morning joe demonstrated classic behaviors of enabling family members or co workers navarro continued to dismiss everyone but joe that should explain all viewers need to know <user> way to keep after it,None,42
1122013674485506048_twitter,renjun is a lesbian entende,None,5
1241909435598925824_twitter,okay now i ’ m hungry 😭 but too lazy to move 👎 🏾 the ghetto,None,16
1179105664993509376_twitter,yall be getting raped molested out there huh 👀 well i suggested weapons self defense u knw 😊,None,18
1178924490572484608_twitter,<user> <user> you all keep saying woke disney but the board of directors and presidents are all white besides one guy,None,21
1179105596840316928_twitter,<user> <user> <user> why is it never ever a white person getting killed why,None,14
1178735809358450688_twitter,there is no logical or just reason for a mediocre few shielded from competition propped up by inherited riches and passports to feast on the world riches under the guise of meritocracy <user> ungrateful refugee <number>,None,36
1143334538065698816_twitter,frank dicpario and the misogenous potatoes a blackened math metal band,None,11
24348352_gab,two more twitter refugees i think all good people will enjoy conversing with <user> ‍ <user> ‍ both good articulate freedom loving patriots,None,23
1178264675663929346_twitter,<user> is it colored or black and white and make sure it has red background,None,15
1179066143794794497_twitter,<user> <user> amen i will put my <number> cents in and help as well the intersection of veganism women hip hop music and islam in sneaker culture,None,27
1179075591871463424_twitter,<user> we dont have a coherent refugee policy when we have such high levels of poverty should state resources be expended on our own poor people instead of poor people who arent even our citizens,None,35
1185235911853957126_twitter,nuke a gay whale for christ,None,6
1087834593204539392_twitter,a covington catholic a native american indian and a black hebrew israelite walk into a bar,None,16
1179058712515956743_twitter,he managed to articulate what for me has been only knowable but inexpressible at least through words words my constant struggle about what it like to grow up within the ex yugo context in my case 1 st generation immigrant to macedonian parents,None,43
1179086793259573250_twitter,<user> why keep the racial divide there no white person than condones what she did and does not recognize it as a crime a criminal got found guilty and will be sent to jail that what matters,None,37
1179030824668352512_twitter,<user> announced clerks <number> i am excited you need an extra on set someone to make sure porch monkey was taken back i am willing to come work,None,28
14031786_gab,the jews are less than <number> of the total world population so the only way you can be right is if all the jews are some kind of ultra wizards fyi the jews are not some kind of ultra wizards,None,40
1179006287981502465_twitter,leaders of refugee resettlement agencies refugees advocates political leaders will discuss the impact of the trump administration plan to cap refugee admissions at a record low <number> for the fiscal year that begins today,None,34
1178762141408608256_twitter,recent years do display unmistakable analogies to european anti semitism immediately preceding the holocaust,None,14
1178607039653789697_twitter,rt <user> hyderabad woman allegedly gang raped by five men for two days in the presence of her husband who was confined by the men rachakonda police has apprehended <number> people including <number> who allegedly committed the crime further investigation is underway,None,42
1179092454492049408_twitter,for the queer readers you deserve every adventure nina varela baby i already love u so much,None,17
14971439_gab,it been a slow targeted boil • <number> <number> twitter places limits on parody accounts • <number> the company issues targeted abuse guidelines in response to a wave of high profile misogynistic harassment • <number> twitter bans threats terrorism promoting violence against others twitterpurge,None,44
1161422700566503426_twitter,meryl streep in little women 🥺,None,6
27511340_gab,recognising jerusalem as israels capital and relocating the arabs to jordan is not pro israel it is fact and truth,None,20
10374353_gab,there is a link on washington examiner that suggests the dws it paki it aide has terrorist ties but the link will not post why washingtonexaminer com ron desantis fired debbie wasserman schultz aide may have terrorist ties article <number>,None,40
18457914_gab,<number> to <number> seems about right as a general rule about left vs right violence as well,None,17
1259118782330568704_twitter,<user> <number> out of every <number> nazi soldiers killed in ww2 were killed by the red army of the soviet union,None,21
1221076528949272579_twitter,“ y ’ all got everybody infiltrating negroes ” nicki minaj,None,11
26251002_gab,i have been looking through historical photos and have noticed that some women do not look very happy when wearing red jfk wife for example,None,25
1178404812347412480_twitter,white people at school using the word ghetto on their instagram story please mickenzie explain to me what you mean by that word 🤨 🤨 🤨 🤨 🤨,None,28
1179042623258058752_twitter,if i do not have anything i have islam so what else really matters,None,14
1179081659465027590_twitter,<user> <user> <user> israel is the only democracy of m.e. with right humans from where no one muslim is refugee in eu the iranians in eu refugees are milions and often are very professionale and high education around israel the others states sharia jadh <number> virgins <number> wives shahid and bullshits same,None,52
1178789722354794496_twitter,so me being african doesnt give me the pass to understand more ca do researches and know whats appropriate and whats not 🤡 some white people are so funny,None,29
1902424_gab,<user> it actually country but ghetto stole it,None,8
1192441988014059520_twitter,couple friends you know bitches get funny,None,7
1178894579422154752_twitter,<user> <user> they kill all the women and rape all the horses,None,12
1178848652812525569_twitter,beginning october 1 st new york will begin arresting people and fine them <money> dollars for using the word illegal alien america will now have american citizens in prison as political prisoners just like communists countries,None,36
1179098848876257280_twitter,ahem so can anyone recommend any resources esp fun encouraging things on the internet for v soft queer trans men other trans masc people,None,24
1180839832492359681_twitter,i want to try edible slime and edible hairbrushes and edible iphones and edible shoes and,None,16
1179035134206459906_twitter,it officially october where my niggers jason n freddy,None,9
1178376939117121537_twitter,<user> <user> <user> with a room full of white folks,None,10
19405861_gab,really alex jones believes that the arabs in israel need to return to jordan where they actually came from because that my two state solution israel and jordan done and done,None,31
1179086469169897472_twitter,<user> <user> you all deadass write slave love novels where you fetishize white male slave owners sit this out,None,19
6350512_gab,we are lucky his son died before he got sudden jihad syndrome the ft hood shooter killed more us soldiers than moslem soldiers have died fighting for the us in the past <number> years that is easily checked,None,38
1179024615844171777_twitter,<user> what about minor girls being raped by muslim men recent mms would you assure it wont happen,None,18
1179000607387971587_twitter,instead of teaching girls not to be raped i think we should be teaching boys not to rape,None,18
12294779_gab,gay vs moslem,None,3
18772550_gab,anders breivik required <number> shots to kill <number> bernie bro at gop ball field fired <number> rounds <number> kills copenhagen moslem attack had <number> rounds fired with only one dead that was not the cartoonist target,None,36
1165738563876659206_twitter,just saw a phillies flag on a front porch it should should have a black ribbon tied to it,None,19
1179069027546783746_twitter,this is what happens when you have a diverse jury of your peers she wanted to move her case to some of the whitest counties in texas had that jury been all white she would have walked free i hope her sentence is just because botham jean deserves,None,48
1109896674166624256_twitter,do you see that nice black and red fish with a nice grin over there,None,15
1178747237465239554_twitter,chambers pls do not get raped today,None,7
1178670553739284480_twitter,<user> victims such as the ones in the video youngsters like kriss donald the 1 0 0 0 of groomed and raped white girls etc are mere collateral damage to those promoting the subversion of advanced previously largely homogenous nations,None,40
1170494401312952329_twitter,me and kylie are drinking white claws and sitting in her closet listening to love songs,None,16
1178713865925910529_twitter,dyke has historically been used against both lesbians and bisexual women people hurling slurs do not check what identifier an wlw uses and for a long time bisexuality and lesbianism were not differentiated within the lgbtq community therefore dyke is for all queer women,None,44
1179103199871021057_twitter,sunday it was why do not women send messages so aggressive they are borderline harassment and last night it was what kind of porn do women watch,None,27
1195959027525726209_twitter,<user> y are u focusing on that when nazis exist,None,10
1098170218055122944_twitter,<user> i wonder how the newspapers defined obvious racism as economic anxiety in germany as the nazis rose to power p,None,21
1166007662032621568_twitter,taehyung dislikes white people so much,None,6
1173807914034679808_twitter,trying to convince carter he should go as slutty bob ross for halloween 🤞,None,14
1179013337008480256_twitter,<user> <user> yet to see any of the refugees welcome crew take one so called refugee in that shows how much they actually care,None,24
1179078852901036033_twitter,my roommate and i are debating whether his cat a lesbian,None,11
7079730_gab,fox news terrorists and immigrant criminal gangs working together,None,9
1178930453488652289_twitter,the reply i and everyone else who complained got from edinburgh uni regarding their resisting white people tax payer funded globohomo propaganda conference was basically yes but racism so no currently penning my reply,None,34
15256768_gab,the muslim handler for killary obozo had valerie jarrett,None,9
1179105337292607491_twitter,<user> every single white person found dead in a ditch,None,10
1178963201238716417_twitter,niggers waste their entire lives running away from themselves,None,9
11778342_gab,walls don t work walls don t wor in <number> hungary built a border barrier on its border with serbia and croatia the fence was constructed during the european migrant crisis with the aim to ensure border security by preventing immigrants from entering illegally,None,44
1179072603677450240_twitter,i like the five gay guys it uplifting,None,8
1179081041866186752_twitter,furthermore they keep showing us as like videos full of white asb kids which is so time deaf for an area that is <percent> non white,None,26
1249738535994884102_twitter,hey gays does anyone wanna be penpals on this app called slowly xo hmu for my id and we can send virtual letters pls i am so bored,None,28
1178771301248503809_twitter,<user> <user> preceded by poverty caused by socialism yes lots of countries have socialist aspects like canada but when they go full socialism that when they turn in to shithole countries,None,31
1179045983495299079_twitter,<user> i do not think i would stay with a men who raped and took advantage of woman,None,18
1178925404448595970_twitter,crackheads call themselves crackheads we all know black people who call themselves niggers savages and thugs but is not it different when a white says the same words let us keep it <number>,None,33
1081356390013095936_twitter,<user> this should be fun post colonial immigrant european america receiving their own medicine,None,14
3166553_gab,a liberal asked if conservatives would do the jobs illegal immigrants do why must democrats think we need a permanent underclass of non citizens wait were not they the ones who implemented slavery were not they against civil rights it all becoming clearer now,None,44
9709951_gab,it called hijrah islamic migration for the sole purpose of spreading islam,None,12
1178846407937134592_twitter,biopunk what if poor ppl had to deliberately sell their body parts to be used as accessories by the rich while they are still alive it was literally priced by white supremacist standards of what bodies are superior thus more valuable the natural wig industry already exists,None,47
1161856513230692352_twitter,i ’ m sorry gay community call me by my name wasn ’ t it fam,None,16
1178556666502991873_twitter,take a shot every time you see an asian named band full of white people,None,15
1142263124092956672_twitter,whio wants to be my slave dm me slave gay sexting incest horny femboy trap,None,15
9906038_gab,it been <number> years since the moslem terrorist attack in argentina thanks to the liberals there there may never be resolution amia <number> años han pasado y nada gracias cfk gabgento,None,31
1178941558235783169_twitter,at the geschlecht macht herrschaft ubonn conference prof anne foerster gave a paper on ruling women she just made a remarkable point there are few single male rulers and they are often criticized william rufus did kingly authority require a queen medieval twitter,None,43
16497486_gab,hi i am not yuri one of the refugee from twitter hello gab ai,None,14
1251210556347990016_twitter,what is the distance between these tweets and explicit calls for violence,None,12
1178712835800653824_twitter,<user> <user> thats a leap do black people who love black people want a black only nation do asians who love asians want an asian only nation these are assumptions you only make about white people simply because you resent them you resent us because we are were the majority,None,50
10842242_gab,black people still have not expressed their anger over current moslem slave owners in the middle east and north africa,None,20
19619203_gab,a very important point this is why they want to demonize white ancestors so that we become disconnected from and reject the wonderful legacy of our own past and the incredible accomplishments of those who came before us,None,38
25981841_gab,few weeks back he quoted a statistic from the government regarding the percentage of paki muslim men involved in rape of young children,None,23
1178757718791905280_twitter,<user> same with arabs loll im arab but white af,None,10
1178897591880290305_twitter,last week i was out in angola and i came back to women killed by men now i came back from sa and you have raped and killed again dear men,None,31
1179095515226607616_twitter,<user> <user> nope it your imagination the tory party is full of white home county oaps,None,16
22448349_gab,common core weed too much ritalan chem trails vegan diet women studies at ivy league schools madcow msmbc too obnoxious to have a good guy,None,25
1104770995611680769_twitter,<user> add ironic as the fake judge is a first generation lebanese american her parents were lebanese immigrants,None,18
1179016487366987777_twitter,<user> also a syrian refugee while everyone has a right to protest you would think the elders of the country that gave you asylum would have earned the right to cross the street without your harassment,None,36
1178967473560915968_twitter,<user> did he say dis while jose was the coach hypocrites will kill all this our legends,None,17
1179071452529733635_twitter,<user> <user> i am sorry but that literally does not make sense if the british people voted to kill all our animals destroy all our crops and burn all our supermarkets should that be respected,None,35
1178878538075688961_twitter,donate to julián castro and also fund abortions okay i am logging off bye,None,14
362E9TQF2HRABD89HARI0Y2GDU9GIX_nf_2,i have long remembered that with intense horror as her being raped and tortured that was happening it was not without her consent,None,23
1177974580964708353_twitter,crash on eb i <number> location eb i <number> at van dyke lanes blocked left shoulder left lane event type crash county macomb,None,23
12580428_gab,specific threats of violence should never be permitted kill the honky is allowed as it is interpreted as political speech kill that honky at <number> main street is a specific threat and should be banned,None,35
1118233205708976128_twitter,gg raped by the goat,None,5
1185184833640652800_twitter,is slutshaming still a thing yikes,None,6
1179096960537632768_twitter,listening to <number> right now and man these callers are morons in hillbilly voice what if we switched aj hinch with bill o brien would the texans do well good lord,None,31
1254685604341673984_twitter,<user> i am a muslim this hurts to much we are also human not animals so why this we must report this acc,None,23
1178948001655599109_twitter,a plain white boy running from demons to escape white privlege,None,11
1213918131288186881_twitter,just in case u all forgot the doctor hates nazis doctorwho,None,11
1178832944707915776_twitter,no chinks niggers or redskins ah i can already tell by the blunt racist dialogue from one of the white characters in the opening scene that this is going to be a good exploitation film,None,35
1180860204193333249_twitter,joker <number> <number> ya esta en mi top <number> versiones del joker joaquin phoenix mark hamill y heath ledger,None,19
1178273334452203520_twitter,<user> like bro wtf are they talking about all concerts be full of white people,None,15
1179044443921555456_twitter,<user> the homosexual alcoholic or self isolated homosexual,None,8
1179095674622746631_twitter,<user> if they all look like these who am i to block god blessings 😊,None,15
1117523131009204225_twitter,if she not bringing in da bag leave dat hoe,None,10
1178904771538890752_twitter,<user> <user> welcome to modern britain the country where freedom of speech being white heterosexual male female non muslim is now classed as being racist fascist homophobic islamophobic made up word the country is falling,None,35
1178818409812746240_twitter,<user> what did the old lady do was she a nazi or white supremacist,None,14
11860957_gab,look all american good solid nw european descended white men women but have balls by your behavior fight club theme i think this is more important than which flag they will twist their photos but see the tiki closeups they still looked solid plausible,None,44
1234049985160761346_twitter,alwayswithyoushehnaaz shehnazianslovemahivij ourheartsidnaaz five hundred seventy one,None,7
13640701_gab,of all the women coming forward lately to accuse prominent men of sexual harassment or rape this woman has to be the bravest thus far,None,25
1179088738707759104_twitter,<user> i love genderfuckery and bonding with other queer folks that do gender differently 🍕,None,15
16394843_gab,we lost a young white male to suicide last night if you are hurting talk to someone even a stranger my bros reach out to our youth let them know they matter counteract the anti white vitriol being vomited at them every day,None,43
1178456104738725889_twitter,white supremacy is so mentally poisonous that a victim of it like <user> can dismiss it still irrationally focus on immigrants as a threat,None,24
1087526819342049281_twitter,i am tired of niggas acting like carmelo anthony is trash,None,11
1165021778298757120_twitter,the lion of jewdea starts a orginazition known as the christian resistance and we capture north america,None,17
9597450_gab,<user> seems like the liberals an moslem nations do not like prezz trumps r americas agenda at the g20 well then we need <number> walk out of the g20 an tell them lets see how long u last without americas help,None,41
11865960_gab,o brien said that the vast majority of the <number> illegal immigrants now in daca have never been interviewed by any representative of the u.s. government either in person on over the phone,None,33
1179079715799388161_twitter,i cant why do all white kids sound like that omg,None,11
14928405_gab,people think white nationalists want war and to exterminate others when in reality all we want is separation,None,18
1171831859992498177_twitter,nasa missed the perfect chance to send a man and women to the moon to have <number> sixty nine in <number>,None,21
1179093145319084032_twitter,<user> <user> the mistake was that the dinosaurs did not kill all humans,None,13
4981183_gab,the french government position is that france is made stronger by the immigrants it is bribing to leave porter,None,19
1178910429483065344_twitter,and was marred by reported irregularities including ballot box stuffing and intimidation of opposition polling agents and voters during the campaign leading up to the election there were credible reports of harassment intimidation arbitrary arrests and violence that made,None,39
1178056433188904960_twitter,a long video say crappy things incesitive violence to those that disagree with and believes their arguments are for the sake of justice wow i did not realize this sooner,None,30
1179048241045872640_twitter,<user> 😂 mary my dear you can not kill yourself come back let us finish ourselves at ojuelegba,None,18
1087149424256651269_twitter,shout out to whoever invented hot sauce,None,7
12733084_gab,duty • honor • moslem country,None,6
1179089443417808896_twitter,<user> where were you hypocrites ur democracy human rights etc etc when kashmiri hindus were being butchered looted raped forced to flee their homeland n become refugees in their own motherland,None,31
1274556576704028672_twitter,catholic leaders don ’ t forget refugees during pandemic via <user>,None,11
4616422_gab,bill deblasio d ny told cnn jake tapper that it is ok to shield undocumented immigrants who drive drunk from federal authorities if it does not lead to any other negative outcome,None,32
11084491_gab,definition of white privilege,None,4
1268714632664895488_twitter,<user> i thought you were like a sophomore help,None,9
1179093268862312449_twitter,man said dark skins should be raped and we should accept his apology because he apologised before brudda u should be kweffed,None,22
1178850274359861252_twitter,imagine if i i mean my friend does start liking this person right after rejecting them what a typical dyke move that would be 😃,None,25
21376620_gab,no excuse for us not to offer refugee status to white refugees in south africa,None,15
1179041331680690177_twitter,ind wv saw south africa women won the toss and decided to bowl first,None,14
10842673_gab,all people deserve to believe in their heritage the line is crossed with violence and destruction for the only moral reason for govt to exist is the protection of rights property and person no more demonization,None,36
1179187033438330882_twitter,cause why beg when it niggas out here begging me,None,10
1178379130804432896_twitter,thigh high black boots burberry all day bitches,None,8
1178981918731362310_twitter,i can just see it it is the division but i do not see why there must be a connection forced i do not feel connected to american women and i know majority of men do not we all either gonna wind up happily alone or married to non westernized women,None,51
1178692034531643396_twitter,<user> when whites and asians have children the kid still comes out white black men are the exact opposite the antithesis to white men,None,24
14945121_gab,breaking911 ‏ verified account <user> 2 4 h24 hours ago more flashback video michigan democrat rep john conyers allegedly reading playboy magazine on a packed airplane in <number> allegations of sexual harassment have surfaced tonight,None,35
1178909126790918155_twitter,<user> we dont have the ability to process refugees because of the flood of illegal immigrants,None,16
1179047923323154435_twitter,<user> god speed to whoever has to interview him,None,9
1179030288065859585_twitter,so that is why mom brother who works in google a pakistani born married a local american women divorced her got married to a rich paki doctor wow ye concept hy phir they shifted to us great,None,37
1179101617477619712_twitter,<user> funny guy,None,3
1178899984038682625_twitter,women be so aggressive when they are horny,None,8
1143479082157576192_twitter,teen choice blackpink choice international artist <user>,None,7
6413240_gab,saudi arabia is about <number> afro arab these are the original african arabs who were out of african migrants from the earliest days of human kind into arabia and stayed there and are indeed a black people saracens original arabs original berbers and semites are dark african peoples you know this,None,51
1179084808376467456_twitter,my light skin joint got a white boy now i am not type to fight that back but if she ever come around imma widen that gap another bar from <user>,None,31
1082113977751166977_twitter,that niggah do not do nothing but make you cry girl you dating a onion,None,15
1179049468764839943_twitter,<user> same we should just kill all the da ron of the world,None,13
1178837354208993282_twitter,there so much community in the ghetto tho 😭 💗,None,10
1179091363725361152_twitter,in the antebellum u.s. a white person just sold a black person grandchild,None,13
6076715_gab,jeb bush america is a nation of immigrants with no ethnic identity here the immigration act of <number>,None,18
3436770_gab,babbitt and deyo a gay couple engaged in ongoing sexual contact with eight underage boys over several years and then killed themselves when discovered breitbart,None,25
1178468147327729664_twitter,<user> <user> if you are black hispanic gay or lesbian or democrat it all good nothing you do can be construed as a crime however if you are white or republican you can get the death penalty for a parking ticket,None,41
25400710_gab,in all of us there lies two wolves a dark wolf and a white wolf the native american says the one you feed is the one that grows odin says feed them both grow them strong and unleash the one that suits the situation,None,44
1122981615016271872_twitter,bonus points if she says people are gay fanny and she replies with happy,None,14
24356157_gab,developers buying houses and dwelling buildings and leaving them unoccupied to make the neighborhood appear abandoned – like a ghetto or a slum such practices can be described as psychological manipulation that usually frightened the remaining white residents into selling at a loss,None,43
1178987503942062080_twitter,the atma contained in me used to occupy the body of oskar schindler there are nine thousand schindler jews who are only going to procreate i will not go near jews or israel until it aspires to or manifests a level of love prevalent at camp echo lake,None,48
1254987455796781057_twitter,<user> they say we all siberian immigrants and that theyre the real natives mess lol,None,15
4100251_gab,<user> they will get arrested if cause violence,None,8
1174008783460323329_twitter,imagine them telling hobi what does his name means in arabic then when seokjin asking what does his mean bruh 😭 ✋,None,22
1178780835367002113_twitter,<user> do not you e girls have some way of contacting one another to make sure you do not get raped murdered beheaded,None,23
1166078998767722497_twitter,ion wanna hear no more stripper slander now you all see why we still in business 💀 😂 😂 niggas be overly horny and green easiest ones to dictate,None,29
1087172044159152129_twitter,i really think airpods are overrated tried some and there was no bass in them hoes 💀,None,17
20562194_gab,i mean i get that race exists but the qualifications are weird like we have caucasians that do not live in europe yet according to white supremacists here in the usa they are not classified as white,None,37
1179025510350897152_twitter,<user> oh yeah that too before twitter and before <number> months ago i only knew one lesbian couple that it all my friends were cishet white suburban guys,None,28
1178758526145089538_twitter,<user> reminds me of the god less spell checker guy demanding the deplatforming of some muslim fundies off bbc nightline some years ago only to then be free speech absolutest when it comes to white nationalists going on national tv they are full of hypocrisies,None,45
1179105327821791232_twitter,<user> <user> <user> and you can be racist to everyone by basically saying all white people are racist because of their skin colour is racist itself you need to stop and think,None,32
16495378_gab,the harassment of britain first continues they deserve your support,None,10
1226675387956105218_twitter,i love relationships and i love love 🥰 can ’ t believe i ’ m single this v day how ghetto,None,21
1178665557735944197_twitter,<user> <user> <user> <user> <user> iraqi refugees were forced to flee and started waiting for resettlment since <number> till now is it time to be fair is it time for equality is it time to componsate them the waste years that lost in waiting they lost everything stand with iraqi refugees,None,51
1264174583789174786_twitter,<user> hari raya is not about people going from houses to houses but its about we muslims celebrating after successfully puasa for a month,None,24
8524582_gab,cnn exclusive picture of the plight of refugees on the high seas,None,12
1179059438600114176_twitter,<user> stephen miller has to be behind this he appears to want to kill all people with brown skin and he willing to start with women children,None,27
1178932262848647168_twitter,<user> <user> <user> <user> i know this also applies to very light colored peps not standard western white dude white but lighter as that some asians got a problem or scandinavian,None,31
1185426001909747712_twitter,if you mix red bull and white claw you get pink blaws,None,12
1106251643656372224_twitter,plz let nebula pulverize that giant sadistic grape,None,8
1143852094220193792_twitter,shes homophobic and transphobic and really rude,None,7
1178530577206644737_twitter,<user> dm me,None,3
1179072123949780993_twitter,<user> <user> the demo bots pin their hopes on massive illegal alien voter fraud operation too big to recount 2020 the current mcimpeachment mcstrategy is designed to anger illegal aliens into mcvoting,None,32
1183022464386904064_twitter,i can not believe this white man called me discriminatory because i would not let him and his entitled family board first lol i can not,None,26
1179073412578381827_twitter,<user> they all look like me,None,6
15013021_gab,last one i promise i am so white that albinos worry that i look pale,None,15
1160816648783159296_twitter,color blue and white porcelain,None,5
1233393878566305792_twitter,<user> cuz all turkey can do is just playing with immigrants,None,11
1179072805184446464_twitter,<user> <user> <user> u talking about the white supremacists neonazi sympathizer called djt 🤔,None,14
1215162866468298752_twitter,am i the only who doesn ’ t find white men attractive 🤮,None,13
1258666596333170689_twitter,happy ve day <number> years since ww2 and the surrender of nazi germany to the allied forces 🇬 🇧,None,19
1095096665667600384_twitter,<user> right here bro found jesus whos not just a prophet howz life u an ex muslim too from yeg,None,20
15222713_gab,just call them jews,None,4
1178541794323259393_twitter,tan communism is misunderstood france is the only man from queer eye i trust now,None,15
1178831150053244928_twitter,once again i clean the community health center albeit they left the community for the burbs but want the people to come here anyway she bitched about treating a refugee from uganda because that country should be taking care of her sigh,None,42
13528544_gab,lol <user> what happened the owner of this website pew tube has banned you temporarily from accessing this website i dindunuffin,None,21
1179030455644852224_twitter,tell us about yourself <number> pilandok <number> single single double double <number> johnny johnny yes papa <number> <number> <number> twitter <number> a oh crush para may clue ka na <number> tip <number> ching chong daw sabi ng teacher ko eh <number> alaws <number> alaws pa <number> irresponsible <date> <number> friends and family,None,52
1179028195720536064_twitter,<user> some apologies are genuine and from the heart this is lame merely damage control but you can not control the damage of what amounts to holocaust denial with what appears to be an inter office style memo it inadequate you have deeply offended jews all over the world,None,49
1088890307884838918_twitter,i raped david cameron because it sneezed at me on minecraft,None,11
1178785944238841857_twitter,<user> <user> i mean that if you wanna get raped in price 🤷 ‍ ♂️ 🤷 ‍ ♂️ 🥶,None,19
1118625457010823169_twitter,why does it smell like black sesame mochi,None,8
1179027116936974337_twitter,i just asked my fam if im dating a non muslim dude they were assuming that i got <number> lolol ketawa ku dulu,None,23
1179087612583141376_twitter,<user> also did trump ask the women <number> <number> year old girls if they were in their fertile period before he raped them most rapists are not polite enough to ask 🤬 🤬 🤬,None,34
1179057767304323072_twitter,<user> do not understand why in america it all about black or white there are yellow mongoloids and brown orientals people as well most suppressed ones never get to raise their voice v unbeatable loosing in agt is an example to show how racially biased americans are,None,47
21585337_gab,these are the refugees that europe should be taking in,None,10
1862631_gab,<user> look at the video spencer did not do a nazi salute a few in the audience did spencer is not responsible for the audience you are buying into the msm narrative here,None,33
1179073167119138817_twitter,do not forget to kill yourself,None,6
27165282_gab,<number> <number> the ghetto plantation the ghetto plantation was designed to keep them poor desperate and under control while keeping them voting against their own welfare for decades neo marxist saul alinsky based much of his tactics on the democrats approach to blacks and the us government approach to the native americans,None,52
1178514129763487744_twitter,sometimes when im with other queer asians i feel like im the only one who not white and straight also for similar reasons,None,23
1092591391086178304_twitter,chipped black nail polish,None,4
1123884485081223169_twitter,that girl o jewa ke enged her way to twitter verification,None,11
1179086935459057665_twitter,today one of my queer white students says i know they say vsco girls are defined by saying that the tea and and i oop but actually they are just appropriating black queer culture which is actually the tea sis train them up and watch them fly you all,None,49
1179052403431235584_twitter,my solution would be to come out express the pain and mortification masc presenting black gay men feel on top of the already stigmatized experience of homosexuality resentment of heterosexuals the black church appeal to empathy and understanding apologize profusely,None,40
1179025686318784517_twitter,anyone leaked the info on who at youtube is the white supremacist neonazi fiddling with the algo seems that should drop next right along with the metrics linking up the infosec talking heads with their harassment and nazi socks right guise,None,41
1179103554289582081_twitter,<user> <user> we are believe that it will happen again and again after the <date> of the protest they want to kill all the protester to stop this protest action,None,30
1182374073646628870_twitter,in every female bestie you will always find one lesbian 😊 😋 🤗,None,13
1178930600364986369_twitter,<user> <user> <user> i copied your comments and put homosexuals in the place of trans women so i did not put any words in your mouth but your so far gone in your transphobia and bigotry you will never see that,None,41
10362793_gab,<number> <number> president warren g harding signs the emergency quota act into law in <number> according to the new law annual immigration from any country cannot exceed <number> percent of the total number of u.s. immigrants from that same country as recorded in the u.s. census of <number>,None,48
1178630584320561152_twitter,real dysphoria hours why are my arms so hairy,None,9
1179070924672425985_twitter,<user> <user> asians have always been poc asians east asians were considered yellow and part of the mongoloid race our treatment throughout american history also has marked us as other and non white,None,33
1178923484887433217_twitter,<user> kashmiri pandits run from their houses in fun they announced threats from mosques for themselves they killed themselves and they even raped themselves to defame kashmiri muslims,None,28
1178899821392023552_twitter,<user> yeah that was dope,None,5
1081332046235078656_twitter,that thing where you tie one running shoe than get distracted before shoe number two,None,15
1190261367518978051_twitter,staycommittedmrpm all muslim world is watching to pakistan and imran khan,None,11
1091120440305692672_twitter,<user> that nothing alan partridge was <number>,None,7
20009853_gab,do not put your gab mug in the dishwasher the gab decal is not dishwasher safe 😢 <user> <user> edit only the black gab mug does this the white one will not thanks for the replacement gab ♥,None,38
1179024873231978496_twitter,<user> <user> <user> you said clinton sexual harassment in the white house was his personal business therefore not impeachable this congressional hearing video is on fb shame on you,None,29
1179097543092920320_twitter,i love the super sleuth mindset i go into when someone i knew from church uses a queer sticker on their instagram story like did they know what it meant or do they just like the colors,None,37
1082260457396809728_twitter,<user> <user> please look at refugees iraqi in turkey they want home standwithiraqirefugees,None,13
1088092706457440256_twitter,i wana hoe out every time i hear thotiana,None,9
1112706085926912000_twitter,rt if your account is a safe place for lgbtq members poc muslims women people from every nation,None,18
1179033551565709312_twitter,<number> in <number> women <number> in <number> men <percent> of lesbian women <percent> of bisexual women <percent> of gay men <percent> of bisexual men no data on nb and trans women are being murdered it statistically impossible for you not to know someone who has experienced domestic violence,None,48
1179016859686985728_twitter,<user> here i think about how black women threatened to rescind support to black male victims of gun violence because they felt the support was not being reciprocated could someone argue that this is further evidence of an attempt to break free from being the savior,None,46
1178859098734907392_twitter,recovering from an intense anxiety attack after being harassed by a group of white trash people <happy> kind words pls,None,20
1179043438131417088_twitter,<user> <user> why will muslim take refugee in india when bangladesh and pakistan r islamic states isnt india supposed to be unsafe for muslims they should leave for their country asap for their safety,None,34
1179102825978007552_twitter,<user> <user> <user> so u r ok with hindus getting raped killed converted in these countries where sud such hindus go there is not a single hindu country left in the world muslims dont have any problems there,None,38
1178821614483447809_twitter,wow so that lil black girl was lying about them white boys cutting her dreads off,None,16
1179070575823605760_twitter,goodmorning to toxic abusive women only,None,6
1174197246121979904_twitter,how do i work so much amp still be broke adult hood is so ghetto,None,15
