post_id,text,surface_cue,token_length
1179050745792012289_twitter,anyway ladies and femme adjacent folk if you ever need to feel empowered enough to fight literally anyone and generally be a colossal bitch please give panty and stocking a go or at least listen to the soundtrack,Strong (Profanity),38
1109692814231814144_twitter,<time> real nigga holiday 💙,Strong (Profanity),5
16690272_gab,can not pass a physical can not keep their ship from running into a cargo ship in clear skies can not show up for post on time and bitch when they get diciplined navy headed in the wrong direction,Strong (Profanity),39
18784991_gab,alt left and alt right are both stupid childish and evil let us stop all this bigotry and authoritarianism known as gay pride straight pride man power woman power black power white power and other nonsense and be proud of being individuals and give liberty a chance votelibertarian,Strong (Profanity),48
1179073895548309505_twitter,lil nigga do not jump in that water cause this shit deep,Strong (Profanity),12
1179033120516919296_twitter,will i regret tweeting that probably but i fucking hate how that argument always seems to be black and white,Strong (Profanity),20
1237970711488036864_twitter,damn i really am into asians lmfao,Strong (Profanity),7
1179042271892627461_twitter,just had such a moment flying saa this evening and all of the african air hostesses just boarded and they all look so nice and so happy and i am so happy to see them 😭 😭 😭 fuck guys i have missed home,Strong (Profanity),44
1178760115316547584_twitter,black men begging for non black women attention where is your pride and spine bitch nigga,Strong (Profanity),16
1276192910002839557_twitter,i need a nigga too love me when i got attitude not catch one cause i ’ m mad 🤨,Strong (Profanity),20
1123221336254554112_twitter,bra boosie the funniest nigga wit a phone,Strong (Profanity),8
1178890924090376192_twitter,mfs think it cool they can talk shit about you on twitter but soon as you do it oh you a lame bitch grow up 😂 😂 😂 no bitch you grow up tf,Strong (Profanity),34
1178839398617686017_twitter,some people just gonna be ghetto till they die lol homie always wants white castles who the fuck asks for white castle in <number>,Strong (Profanity),24
1179016845329743876_twitter,<user> there r <number> muslim countries how many countries for hindus sikh jain buddhist more than <number> million refugees we have and we already accepted <number> million so cut ur crap and please ask some muslim countries too to take there responsibility as muslim nation,Strong (Profanity),45
11157669_gab,<user> i say this with love she a badass bitch,Strong (Profanity),10
1179060056563818504_twitter,boo 👻 👺 👻 sorry did i scare you 🙃 🙃 it cocktober 🍆 😈 🌚 u kno what that means slut -o- ween send this to <number> of ur sluttiest ghost 👻 bitches 🙎 if u get <number> back ur a slutty witch 🔮 bitch but if u get <number> back ur the spookiest slut on the block 🌚 😈 🔮 💯,Strong (Profanity),63
1178523206334009344_twitter,having a gym class full of white boys can either be heaven or hell,Strong (Profanity),14
1178649697554194432_twitter,cold poppin stripper pole fuck this nigger together,Strong (Profanity),8
1179095541566836742_twitter,<user> <user> put up more retarded shirts for me to buy bro,Strong (Profanity),12
1178975298320306177_twitter,<user> oh nahh 🤦 🏽 ‍ ♂️ see fuxkin with them white people will have u out here doin new shit,Strong (Profanity),21
1188591136941563905_twitter,dick stockton has been fooled into thinking a white hot dog wrapper blowing in the wind is a penalty flag multiple times today,Strong (Profanity),23
1163444506102026241_twitter,feelings ain t mutual though women ain t shit,Strong (Profanity),9
1188532198607085576_twitter,nicki minaj saying real ass bitch in the background,Strong (Profanity),9
1097145209870266370_twitter,<user> i fucking hate her so much and i love her so much,Strong (Profanity),13
1178806479245254656_twitter,joyeux anniversaire robin <number> pardon je suis en retard we love u here <user>,Strong (Profanity),14
1178837089577684993_twitter,<user> this is a fucking joke right oh the hindsight here you and icbc are a damn joke resign you have now officially raped <percent> of drivers wallets with this new system,Strong (Profanity),32
1179098867989647363_twitter,dear b o b nigga fuck you too dont nobody gaf,Strong (Profanity),11
1143263352334049280_twitter,whoever is making the gauc in the white plains chipotle you are putting way too much fucking cilantro in the guac relax,Strong (Profanity),22
1186658804336910336_twitter,done wit yo nigga i just want his wallet 🥵,Strong (Profanity),10
1171487918680002560_twitter,whenever the train stops me at the tracks in tehama i haul ass through gerber to make sure i do not catch that bitch twice 😜,Strong (Profanity),26
1082829400196825088_twitter,wiggins elbowed that nigga in the air and knocked him out instantly,Strong (Profanity),12
1178457058049441792_twitter,white dudes be having they high school and college graduation year in the bio with their <number> lame ass homies as the pic lmao,Strong (Profanity),24
1179060857214558213_twitter,<user> you are right do not kill yourself but jesus stop posting this shit,Strong (Profanity),14
1078772346398392320_twitter,<user> it ’ britney bitch,Strong (Profanity),5
1139195867330633729_twitter,sdorica is a fucking drug,Strong (Profanity),5
1178815148267593728_twitter,<user> stephen i fucking hate you,Strong (Profanity),6
1178892340699844609_twitter,<user> i read that as that white bitch but honest tea both ways,Strong (Profanity),13
1179105451713056768_twitter,basically i am just gonna not october is a fucking busy month its a bad month to do this kinda shit how bout some ink challenges in like july,Strong (Profanity),29
1116052167599767553_twitter,this bitch is weird as shit,Strong (Profanity),6
1178829108370972672_twitter,<user> do not even try for that wrong ideology bullshit antifa is not suppressing the free speech of innocent activists they are counter protesters to white supremacists and neo nazis,Strong (Profanity),30
1122355392837611520_twitter,got into a fight at work w a dumb ass nigga and he tried stabbing me with his pussy ass,Strong (Profanity),20
1179042058851569664_twitter,<user> a person can have fun and also have been raped before those are not mutually exclusive and one has no bearing on the other the fuck is wrong with people,Strong (Profanity),31
1117997582284775424_twitter,who is the retard who renamed the war raiders to the viking experience raw,Strong (Profanity),14
1179003152911290368_twitter,lmfao i woke up in the middle of the night to niggas taggin me in a million stories talking bout am i the bitch for them fuck no baby,Strong (Profanity),29
1178817901119365121_twitter,joro is a fucking banger zanku sound don block una ears,Strong (Profanity),11
1178334521080602626_twitter,why in like the 7 0 dudes where named dick and dyke and cum or whatever,Strong (Profanity),16
1179063996881756160_twitter,i absolutely hate working with people who complain and bitch about everything if you do not wanna work then quit already lol,Strong (Profanity),22
1178847458111184897_twitter,<user> oh you had that og formula that shit had so many people on the hospital for stuff like this,Strong (Profanity),20
1109322805299027968_twitter,cause it a grimy world and niggas bout shit,Strong (Profanity),9
1179027799517958145_twitter,<user> <user> cause i am black i sound like dumb and ghetto if that ain t the absolutely dumbest shit i have read today nope you sound dumb and ghetto cause you prob are white spanish it does not matter if you are dumb and ghetto skin do not matter lmao you though tho,Strong (Profanity),54
1178767831292420099_twitter,kevin friend is a fucking joke of a referee munars,Strong (Profanity),10
1178962666829811712_twitter,<user> ur not my fav i fucking hate you,Strong (Profanity),9
1187208523165380608_twitter,sleeping alone is so ghetto i hate that shit,Strong (Profanity),9
1179083418501603328_twitter,this white ass la does not sell colada the smoothie lady did not even know wtf i was talking about 🤦 🏻 ‍ ♀️,Strong (Profanity),24
1179102081661059072_twitter,<user> how about you get the overwhelming amount of heterosexuality off my gay ass tv first and then we can tackle the significantly fewer pieces of queer rep that you clearly take such issue with obviously to protect your daughter whose sexuality you have no control over anyways,Strong (Profanity),48
1262779554093039616_twitter,<user> number of people being born under the poverty line all time high too but i guess let push for some retarded pseudo feminism,Strong (Profanity),24
1179096698498568192_twitter,you bitches are retarded learn your self worth stop trying to come for the female and correct your wack ass man,Strong (Profanity),21
1174396421044408321_twitter,scrape that shit off,Strong (Profanity),4
1179093711592083456_twitter,it spooky szn so if you want to send me money so i can buy spooky slut costumes please do,Strong (Profanity),20
1179055114046365696_twitter,paid my last speeding ticket today 🎉 also chicago you can kiss my ass you broke bitch stop taking my money 😭,Strong (Profanity),22
1178971509072830464_twitter,what if some white bitch heard someone shouting random shit and then they say omg ur so quirky and turns out they have tourettes,Strong (Profanity),24
1275531752379949056_twitter,being a person is a fucking nightmare i did not ask for this 😤 😤,Strong (Profanity),15
1160643688306900992_twitter,i d give anything to eviscerate that son of a bitch sadly the rules will not allow it,Strong (Profanity),18
1178929214399172608_twitter,those girls were just rude we are just saying what you were thinking bullshit they were just slandering women who are also doing the same hustle as them youtube those are really chats that they could ve done privately and kiki ed amongst themselves,Strong (Profanity),44
1179052028385021953_twitter,why do i get cold so easily 🙄 my body shaking like it an earthquake up in this bitch,Strong (Profanity),19
24595089_gab,jesus is the real nigger,Strong (Profanity),5
1178146381082615808_twitter,i am the biggest faggot cunt,Strong (Profanity),6
1178483586208538624_twitter,bill maher m islam is horrible and mosques should not exist anywhere fuck freedom of religion white liberals o lol it ok,Strong (Profanity),22
1178990884072779776_twitter,<user> but my nigga you only need <number> four loko to be situated 🥴,Strong (Profanity),14
1178739139006619650_twitter,<user> americans hate you so much they would rather vote for an illegal alien who wanted to destroy the usa as much as you did he just did not seem as dangerously stupid,Strong (Profanity),33
1178851645393920001_twitter,tf is this ghetto ass bullshit called life,Strong (Profanity),8
1179078468908269569_twitter,sorry i am tweeting random shit i am just bored and i am waiting on the floor bc once again i can not stand you all niggers,Strong (Profanity),27
1179064687641710597_twitter,<user> <user> <user> <user> so then do not complain when a white person does the same shit to you you can not be selectively mad about something like this without being a colossal hypocrite,Strong (Profanity),34
1179080249654546435_twitter,meeting irene was probably the best thing ever in life i love that bitch ♥️ my dog forsure,Strong (Profanity),18
1179094241730940928_twitter,i am so over this post pregnant high school bull shit skin,Strong (Profanity),12
1179097953321066497_twitter,<user> <user> <user> i see a white person using racism as a political weapon instead of a tool for learning and understanding only racists play that shit,Strong (Profanity),27
1179047974342680576_twitter,<user> fytb idgaf i am gd nigga wassup,Strong (Profanity),8
1089954688030494720_twitter,<user> <user> wow sexy ass and sexy legs lady in black pantyhose and black heels,Strong (Profanity),15
1179088696009777154_twitter,this sociology documentary on toxic masculinity and the construct of masculinity is making me have war flashbacks to when i d low key get jumped in the hallways but nobody did anything bc i was the faggot kajskaj,Strong (Profanity),38
1178947576667750400_twitter,<user> retarded is when women do not get their books checked before its too late,Strong (Profanity),15
1179072943684386816_twitter,a nigga will hate you cause you moved on like bye bitch you ruined my life 😩 😩 😩 😂,Strong (Profanity),20
1179043316530331648_twitter,yeah im a faggot and what are you disrespectful id rather be a faggot than a disrespectful child any day,Strong (Profanity),20
1178429473156415494_twitter,i am a slut for white wine and finger foods,Strong (Profanity),10
1077584771163742208_twitter,crazy rich asians is the shit,Strong (Profanity),6
1178869435660042240_twitter,<user> i fucking hate you he muttered and turned on the tv,Strong (Profanity),12
1178999584342908928_twitter,<user> good morning boo i am only sexist cause you are sexy if i am wrong i am gay fuck it bot boy digital not touch,Strong (Profanity),26
1179028587485241344_twitter,it inappropriate to tell someone you are going to skull fuck them because you are angry i will skull fuck you too if you all keep up this nonsense 😂,Strong (Profanity),30
1178428026435952640_twitter,fuck war fuck bullying fuck cancer fuck racism fuck sexual harassment fuck depression fuck anxiety fuck school and bills fuck corruption fuck white supremacy fuck violence,Strong (Profanity),26
1159208846235185153_twitter,saw a young nigga with an elon musk truck,Strong (Profanity),9
1178907431306313728_twitter,<user> all you had to do was ask i got you my nigga,Strong (Profanity),13
1178913817113198592_twitter,do not be sticking your white ass tongue out in pics 🤢,Strong (Profanity),12
1179011342277234688_twitter,guess you gotta be a bum bitch to get shit from niggas now a days,Strong (Profanity),15
15512693_gab,the myth of the hardworking immigrant who just wants to be an apple pie loving american and pay taxes is pure bullshit it time people start waking up and realizing that,Strong (Profanity),31
1179093535103959040_twitter,not to slut shame anyone but you all some hoes for october,Strong (Profanity),12
1170677251978846209_twitter,hey rascal son of bitch <number> zoelkiflitaher,Strong (Profanity),7
1179097021459898368_twitter,<user> even if you are a prostitute you can still be raped she fucking nuts,Strong (Profanity),15
1092664913045139456_twitter,<user> lol pelicans are retarded,Strong (Profanity),5
1178853359819866113_twitter,<user> yeah can not really pretend you are not a bigot when your both sides are bad poem does not say shit about the rise in white supremacist violence and hate crimes but goes out of its way to paint outrage and accusations of false racism as the real problem,Strong (Profanity),50
1084144427738849280_twitter,upgrade a bitch from catfish to salmon,Strong (Profanity),7
1179104073573900288_twitter,im a sensitive bitch who takes shit too seriously,Strong (Profanity),9
1179060894988410882_twitter,just when i thought i had to reign in my homosexuality as summer is over this album has come along to provide salvation and to that i say boo bitch,Strong (Profanity),30
1178738502831198213_twitter,my spirit just will not let me beef over a nigga,Strong (Profanity),11
1105829155579547648_twitter,keys open doors well nigga bells get you keys,Strong (Profanity),9
1179100557300158466_twitter,me buying one thing off of depop wow i am a slut for depop,Strong (Profanity),14
1178893056566689792_twitter,i feel like such a yt gay when i listen to kim petras but fuck i cant resist im so sorry,Strong (Profanity),21
1178840543691988998_twitter,chris rock let two white men say nigger in front of him,Strong (Profanity),12
1181424799488385025_twitter,oh you tough nigga but you <number> deep i got <number> lions with me you got <number> sheep,Strong (Profanity),18
1179092118247280644_twitter,i tried but karma is a bitch,Strong (Profanity),7
1178784899899240451_twitter,<user> theyll be like no one loves you ugly porch monkey ass looking bitch thats why the person in your bio gone thats not cool to say its just twitter,Strong (Profanity),30
1179078698818912258_twitter,i am tired to fake a smile again oh oh i just want to say it yo you i fucking hate you so 【 fall in love with you 】,Strong (Profanity),30
1178736864485937155_twitter,if i hear one more straight white boy say faggot or the n word,Strong (Profanity),14
1178898490509991938_twitter,i fucking hate my skin dude it can be baby butt soft one time and then get a bunch of stupid little white head bumps the next i just asdjfkl,Strong (Profanity),30
24474924_gab,call others ignorant and stupid say 4 th grade level things about a topic you have not researched what was it like learning about your white guilt for 1 0 0 k a year did it make you feel like a good person,Strong (Profanity),43
1179019319717568512_twitter,now playing on dnaradio lil duval ft ball greezy snoop dogg smile bitch powerboy intro edit acapella intro clean,Strong (Profanity),19
1178187065370009600_twitter,this one bitch even used faggot and the n word even though i told her every time she can not say that shit she said it okay cause her brother is adopted and he black 😐 after that i was like yeah it over,Strong (Profanity),44
1178863496236171264_twitter,<user> dude yes jose was telling me that estevan asked so who else got their phone pick pocketed and some guy was like fuck you too low life ass people,Strong (Profanity),30
1187114184087093249_twitter,i wish someone loved me the way my cat loves me sike bitch is annoying,Strong (Profanity),15
1144441851094667264_twitter,remember when de used a cardboard box to hold all his shoes fuck that guy,Strong (Profanity),15
1179059422531915789_twitter,imma red table talk type of bitch,Strong (Profanity),7
1179105720043745280_twitter,i am tryna go find out the price on the boat my lil bitch act like megan thee stallion she ghetto and nasty she driving the boat 🗣 da baby is really nice 🔥 🤦 🏾 ‍ ♂️,Strong (Profanity),38
1179091265603952642_twitter,<user> that just what he is a fucking idiot and of the biggest trolls his head is really far up ah ass do not bother with him he not worth it he irrelevant,Strong (Profanity),33
1105676839458992129_twitter,this game full of fake niggas dick riders clout chasers niggas gon ride yo wave till it no more beneficial for them,Strong (Profanity),22
1092728972679426048_twitter,ines is one evil bitch mafsau,Strong (Profanity),6
1172073418365140993_twitter,jontron is a fucking scumbag,Strong (Profanity),5
1178384487798972416_twitter,<user> nigger is still jesus christ for all this niggers,Strong (Profanity),10
20050318_gab,flying none makes me puke damned to hell queers,Strong (Profanity),9
3423337_gab,on yt there have been a whole lot of black dads are wonderful commercials now there is something called daddy o with nigger this and fuck that by some black chick yelling at a black dude yt is an asshole,Strong (Profanity),40
1178633814828093442_twitter,just had to fight a white gay bc he was being islamophobic and spewing offensive shit do yall white gays think ur cool bc ur gay why do you think it gives u the right to be racist and islamophobic,Strong (Profanity),40
1179098088293748741_twitter,ofc i do not want my real boyfriend being a slut cuz i am a stab you,Strong (Profanity),17
1165437874247995392_twitter,this nigga andrew luck upped and retired right before the season 😂,Strong (Profanity),12
1178879881070960641_twitter,i just want a straight male friend that i can do nigga shit with i got too many queer male friends that i end up being the nigga in the group,Strong (Profanity),31
1179090580413931520_twitter,<user> the nigga on the right is a fucking god,Strong (Profanity),10
17417561_gab,oh noes someone called me a nigger online i am dead now,Strong (Profanity),12
1091155055909064704_twitter,sudden death omg by tyler glenn really is that bitch,Strong (Profanity),10
1178490118786600966_twitter,i feel sorry for these obviously mentally sick white people who are obviously emotionally and intellectually retarded,Strong (Profanity),17
1179039924085039104_twitter,gotta get you a real bitch a bad bitch ain t nothing but a bill,Strong (Profanity),15
1179090482862927872_twitter,<user> de britney bitch,Strong (Profanity),4
1123591882024607744_twitter,trump is a fucking idiot graham quotes a text message from strozk and then says sorry to the kids out there,Strong (Profanity),21
1178183797461811200_twitter,a white man tired to slide the phase i was the nigger when describing his up bringing in japan tonight at dinner white privilege continues to be heavy people have such low level of compassion no one is hiding their racism anymore,Strong (Profanity),42
1178694026611937281_twitter,him idc what she says i will grab any woman by the pussy and fuck you brownies and fuck you fags and dykes us he a rapist racist homophobe transphobe you all how can you be so unpatriotic can t you see he is bringing america back to her roots us yup he sure is,Strong (Profanity),55
1179094936559456256_twitter,friend breakups hurt like a bitch,Strong (Profanity),6
1179001191361056768_twitter,if anyone is thinking about getting a white car please do not keeping this shit clean is a fucking hassle,Strong (Profanity),20
1179022900780601346_twitter,all this crap with trump may be going on does not mean i can not wish my dear naija a happy 5 9 th 🇳 🇬 🇳 🇬 ❤️ ❤️ naijaat59 nigeria at 59 nigeria independence africa,Strong (Profanity),37
1179047731505049600_twitter,1 st wave feminism let us vote and shit assholes modern feminism i hope you get raped for not bowing at the altar of big government fellow females,Strong (Profanity),28
1179070484115156993_twitter,i live in a white neighborhood and i nigger it tf up,Strong (Profanity),12
1178882525957099522_twitter,if the guy said she was a faggot or a retard then i would kind of understand but he said it was kind of wack then she proceeds to make him seem worse even though she was the one who escalated it to such a ridiculous degree,Strong (Profanity),47
1179002181334323201_twitter,dan made me watch into the spider verse the other day and i am literally going to kill all of you for months you have been giving me spidergwen this and spidergwen that but none of you told me about fat stupid peter parker,Strong (Profanity),44
1087187185600589825_twitter,not watching the superbowl this year fucking go away patriots we all hate you,Strong (Profanity),14
1178609040341049345_twitter,lil white ass never wants to go home,Strong (Profanity),8
1178992034150924289_twitter,does taron keep the troubadour sign unplugged or does he have that bitch lit up to full neon fluorescence <number> <number> that my only question,Strong (Profanity),25
1179067605484589056_twitter,<user> <user> i fucking hate you 😭 😂 😂 😂 😂 😭 😭,Strong (Profanity),13
1179104396673716225_twitter,imma real big ol slut for spooky season,Strong (Profanity),8
1178871624147357697_twitter,<user> fuck you too,Strong (Profanity),4
1179078060852817928_twitter,<user> is it possible to keep stephen miller from ever holding a government position let lone in the white house again this guy is a fucking psycho his dead behind the eyes stare is scary as hell i would not put anything past him,Strong (Profanity),44
1183714936398200835_twitter,i ’ m tired of waking up for school this shit is so ghetto,Strong (Profanity),14
1178753820471390208_twitter,you got hate up in your heart nigga that your biggest flaw,Strong (Profanity),12
1186055160096808965_twitter,<user> lmao actually i take that back it depends on how much i like the person 🥴 but even then sucking dick is ghetto,Strong (Profanity),24
16088571_gab,why are they destroying the hard drives in the middle of the night before there is even a chance for a recount they keep every record of every retarded little thing but all the votes have to be destroyed in the middle of the night,Strong (Profanity),45
7179173_gab,just do not say nigger,Strong (Profanity),5
1179017395727405056_twitter,karma a bitch always remember what goes around comes around and you will get smacked in the face with it one day liar disrespect,Strong (Profanity),24
1179100220170424320_twitter,any rapper wanna buy some clever one liners that my white ass can not make sound cool,Strong (Profanity),17
1179071259985858561_twitter,<user> mad because you keep getting busted on your indoctrination of democrat history or because you are trying to rewrite black history that exactly what the jim crow dems did racist ass white boy,Strong (Profanity),34
1179082262920466432_twitter,<user> serious points for using both hillbilly hell cabal in the same tweet,Strong (Profanity),13
1179088585967853568_twitter,even if trump gets impeached but will not step down at least he will know that he is a fucking failure and the american people want him gone,Strong (Profanity),28
1178928694364127232_twitter,let us be honest if you leave your girlfriend after she has a miscarriage or her telling you that she pregnant you deserve to have your dick and balls chopped off and same thing applies to rape and sexual assault and abuse,Strong (Profanity),42
1088925321947156481_twitter,crazy women got the best pussy,Strong (Profanity),6
1179383830186213379_twitter,i can ’ t believe y ’ all really be sitting around eating spaghetti noodles separately from the meat sauce dry ass noodles how ghetto,Strong (Profanity),25
1178018289122824193_twitter,my sister is becoming more ching chong pretty much taller and so fucking similar to my personality i should feel threatened,Strong (Profanity),21
10027973_gab,<number> would you like your nigger tote in the traybon or the michael brown size sir,Strong (Profanity),16
3FI30CQHVKKYRC5XZNQF2KLEOQM6BC_nf_2,pitina voor is a fucking stupid name,Strong (Profanity),7
1179096391538352128_twitter,i blocked her so she wont be stalking me anymore ha fuck you too,Strong (Profanity),14
1178932603635695617_twitter,you wanna be asexual inclusive you have to be queer inclusive you wanna be trans and nonbinary inclusive you gotta be queer inclusive hell there are allosexual cis gays bisexuals and lesbians who identify as queer,Strong (Profanity),36
1179104466043318273_twitter,if you know me i am that basic white bitch in october who loves spooky szn halloween hard cider flannels and pumpkin patches this is my happy szn mind ya business,Strong (Profanity),31
1178914996580839424_twitter,do not call my phone with nothing to talk about this late at night and definitely do not call me phone and use slurs these slurs include retard faggot tranny spic chink and other offensive ass word i will literally never talk to you again,Strong (Profanity),45
1232417624958603265_twitter,hate how impulsive my decisions are when things aren ’ t going well like that bitch was not me idk her 😔 😔,Strong (Profanity),23
1179105074267774977_twitter,<user> i really really fucking hate you,Strong (Profanity),7
1179060962948722688_twitter,everybody should get drunk today its national drunk bitch day,Strong (Profanity),10
1178886907045957635_twitter,<user> i gotta get on you for you are own good do your hw swole lips make some beats double barrel nostril boy and go get white ass,Strong (Profanity),28
1178412599169486849_twitter,<user> <user> <user> i own a biz in a black neighborhood and my husband is white answer me this why in the hell does it matter 🤷 🏽 ‍ ♀️ also what have the dems done for any impoverished neighborhood i will wait 🤔,Strong (Profanity),44
1178808415763734529_twitter,send a nigga to the doctor all that acting hoe u need a oscar 🥴,Strong (Profanity),15
1802323_gab,just another moslem victim card they eat meat and pigs are killed in the same slaughter houses as their meat if this was real every damn moslem in civilised countries would be vegetarian <user>,Strong (Profanity),34
1186061543819173889_twitter,massage parlor old lady underwear domina sub big black dick pics nice sex doll,Strong (Profanity),14
1165679759755530243_twitter,we really finna elect biden with the appalling amount of rapey advances he made on camera with literal children damn lmfao,Strong (Profanity),21
1178774307784347650_twitter,<user> i fucking hate you bro 💀 💀 💀,Strong (Profanity),9
1178302419547107329_twitter,some of you are allowing your white friends to call you my nigger and trust me it really shows,Strong (Profanity),19
1179090081661030402_twitter,<user> we all know my white ass taste buds can not handle the food,Strong (Profanity),14
1178738782708715528_twitter,finally out of twitter yall <user> reported my comment because he knows damn well his eastern european mongoloid comments on black american issues arent welcome at this point any non black who isnt saying cut the check is a white supremacist not suspected,Strong (Profanity),43
1178776310312685568_twitter,horrible game and that aubameyang goal is everything that wrong with var ref blows the whistle before auba shoots and the goal is still awarded after review pl refereeing is a fucking joke,Strong (Profanity),33
1180627604883329024_twitter,real shit girls be insecure and wanna look good not for niggas but either themselves or other females girls be unreal and just mean,Strong (Profanity),24
1179070717905768448_twitter,i just know she ain t mine and every bitch tha same first they love you then they hate you it come wit tha game 🤷 🏾 ‍ ♂️,Strong (Profanity),29
1173971919735066627_twitter,yes you can be a bigoted racist homophobic pile of redundant protoplasm and others will gladly show your terrible ass the door,Strong (Profanity),22
1088982028945670144_twitter,fucc wring with a nigga thinking another nigga post to hold their weight cuz they cool with em,Strong (Profanity),18
13757529_gab,nigger you sold <number> books all year lol,Strong (Profanity),8
1178806707247570944_twitter,no i fucking do not so why was he panicking i hate you shitty hair you do not fucking hate me asshat the smirk disappeared into another face of anger his right arm pointing a sharp finger towards katsuki,Strong (Profanity),39
1179087007676600325_twitter,i am retarded i can never find my car in this lot,Strong (Profanity),12
1123306824571158529_twitter,fell outta love and found a boss bitch,Strong (Profanity),8
1178857682511511552_twitter,a pussy hoe could never is so ghetto and i hate hearing it,Strong (Profanity),13
1178929320527462401_twitter,i saw this porno once where the black guy had a nicer butt than the white bitch he was beating on not me,Strong (Profanity),23
1108816043865042945_twitter,people calling undocumented immigrants labor unskilled are dumb af ya ever built a house shit ain ’ t easy,Strong (Profanity),19
1179087506064564224_twitter,listen i know that john mayer is the biggest white bitch mood but sometimes his music be hitting,Strong (Profanity),18
1171476443072581632_twitter,the blur the retard,Strong (Profanity),4
1165449937028636673_twitter,why is a nazi getting <number> million subs what the fuck what the fuck you guys pewdiepie,Strong (Profanity),17
1178894690722054145_twitter,real street nigga ain t get nothing but some pain from it,Strong (Profanity),12
1178914169426305024_twitter,<user> <user> speaking in tongues is not bullshit it cured world hunger eradicated disease and saved millions of kids from being raped and murdered oh wait,Strong (Profanity),26
1178398776916086784_twitter,musacchio suspended for being a retard blame giampaolo,Strong (Profanity),8
1178810018680000513_twitter,nah its totally cool super fucking hate you tho 🤗,Strong (Profanity),10
1178804781130887170_twitter,white gay men mad they can not say dyke bc they do not have faggot to themselves lmao,Strong (Profanity),18
1179094087212978177_twitter,<user> <user> <user> only a person with considerable privilege could reasonably write in a candidate out of pettiness when the alternative is trump trust and believe that my queer ass does not have that luxury women poc immigrants etc do not have that luxury grow up,Strong (Profanity),46
1178760797524238337_twitter,keep white ass off my tl you all make me sick,Strong (Profanity),11
1187374990137671681_twitter,niggas coppin designer glocks now imagine a nigga wit no aim having enough money to buy a designer pistol,Strong (Profanity),19
1179019049969373184_twitter,<user> words are important af and change with the times we no longer describe people as retarded faggot or even indian it called progress forcing people who want things from government to treat others who also pay taxes respectfully seems ok to me,Strong (Profanity),43
1161396083530055686_twitter,this nigga a goat but switched his style four different times sure,Strong (Profanity),12
1178694039287291906_twitter,<user> i wonder if a white person called tatum a nigger to his face would be just sit there and smile and nod,Strong (Profanity),23
1179073367057547269_twitter,<user> dis nigga called us coons and niggers with a er am i missing something lmao,Strong (Profanity),16
1184932571412680712_twitter,<user> life a bitch and then you die that why we get high cause you never know when you are gonna go,Strong (Profanity),22
1179064024094400512_twitter,nah bitch quit playing with me,Strong (Profanity),6
1179084285069930496_twitter,got told off in the butcher for asking for a welsh faggot apparently they are now called savoury ducks that explains why i was banned off facebook for the f word i used,Strong (Profanity),33
1178828105445720064_twitter,<user> what the hell they are literally a fucking hate group they would not allow the kk or some other group to just show up why is this any fucking different ugh thanks for letting me know,Strong (Profanity),37
1160734905996849152_twitter,levi to the gps i am going to come up there into that screen and knock that bitch out,Strong (Profanity),19
1166882137980702721_twitter,you wanna know what i miss about college bonus dollars paying for food is ghetto as hell,Strong (Profanity),17
1178749721306906624_twitter,<user> dey can suck my dick my po nd dat white ass judge,Strong (Profanity),13
1185251510466371584_twitter,put the thooka down pussy nigga put yo fist up,Strong (Profanity),10
1093220213758312448_twitter,<user> i do not knock doors but it only because i am a bad bitch 😂 😂 😂,Strong (Profanity),18
1179087197733081088_twitter,i am holding my celebration until after she get her numbers i know how them white ppl play guilty do not mean shit if they gone give her county time,Strong (Profanity),30
1179025513970577408_twitter,first mental breakdown of the year i fucking hate school,Strong (Profanity),10
1109817267590709249_twitter,chike ofili it propaganda to say ifeanyi okowa mentioned the name of ipob god chukwuokikeabiama it a lie from pit of hell,Strong (Profanity),22
1092836980176666629_twitter,touch down w them bricks go harder lil nigga,Strong (Profanity),9
1109959500633702401_twitter,duke bout to fall to a nigga named tacko ucf has duke in a submission ufc lol,Strong (Profanity),17
16430676_gab,i never thought about race in terms of iq or nationalism it wasn t until the stupid left under dindunuffin obama that the anti white screed began to get loud and now i am a white nationalist thanks to the racist left i am embracing my ancestry my genes my origins white and proud,Strong (Profanity),54
1178741533161525249_twitter,a nigga got super drunk and walked home not drinkin till vegas lol,Strong (Profanity),13
1179055029342396421_twitter,<user> i fucking hate you for this,Strong (Profanity),7
1179103786079535104_twitter,🗣 stop crying over that manipulative toxic ass mf and go be a slut,Strong (Profanity),14
1178851092647546881_twitter,<user> <user> dawg at my last job all them white boys was married or was before n i always heard my fuckin whore ass wife dude,Strong (Profanity),26
1178818068497207298_twitter,<user> the weird thing is theyre persians who arent white washed and my manager identifies as muslim or whatever when convenient plus the one who made an islamaphobic remarks lives in dubai can you imagine the audacity a whole ass muslim country,Strong (Profanity),42
1179088231951994880_twitter,<user> where the fuck are your socks white boy,Strong (Profanity),9
1179105744337211392_twitter,<user> <user> <user> <user> <user> <user> however for ados to now target black immigrants and distance themselves from the african entire damn content has been raped and pillaged struggle be it slavery or colonialism is disingenuous,Strong (Profanity),36
1117300455409741825_twitter,split her like a twix smoking on zkittles high as a bitch,Strong (Profanity),12
1178835957845544960_twitter,when i say i only like seven <number> men i mean i only love seven <number> men bc im fucking gay,Strong (Profanity),21
