text,label
all. i see is vile white and black supremacist in the tweets,0
neglected to mention the little boy was white.,0
enjoying a nice lunch. hope your having a nice weekend fam. altright,0
the atlantic : white flight ravaged the mississippi delta : two days ago the atlantic published a ridiculous...,0
i wish to god i could live in a white ethno state. imagine how peaceful and friendly it would be.,1
will deal with outstanding issues : narendra modi tells chinese,0
i think there's a factory in florida somewhere that churns out carbon copy boomer cucks.,0
the white house is the jihad terror on american soil,1
jew run google soliciting donations to support non-white invasion of europe),1
the chip on the shoulder you're owed something / attitude that any white person who disagrees with you is a racist harms everyone. i was a racist for disagreeing with obama and now i'm a racist for agreeing with trump which one is it? furthers the victim mentality of young aa,0
murdered white south african farmer couple tortured for hours by racist blacks court hears via,1
calm down you quivering enthnomasochist. some people love being white.,1
we need to stop the flow of immigration in our country! all must be vetted! just obey the laws! deport criminals!,1
"may take a while in dhs speak means, never.. sendthemback",1
germany : 1.2 % of non-white invaders working swrm via,1
so would vertical hostilities be opposing people that actually have a spine?,0
"imagine the memories they'll form while starving, cold, and violently abused. last a lifetime.",1
marriage sanctioned by god is the joining of one man and one woman as their genders were determined by god at conceptio,1
"replace ""white people with any other race & you'd be suspended.this is mainstream culture now when will you wake up and help your own?""",1
russian fighter jets smash isis oil tankers after spotting 12000 head for turkish border,0
a better question : since you say muslims hate jews why are jews behind every movement to flood muslims into white nations?,1
black unemployment 10.7 % more than double white unemployment 5.3 % jobsnotamnesty,0
are you saying jews are a ethnic group? their not huh white! wow mind blown,0
conservatism is dead. we're going to have white liberty or white fascism. and i choose liberty.,1
"'holocaust' debate / comments / news so called ""holocaust scholar brent m. blackwell demolished on majdanek...""",0
"quick, before he changes his mind! deportthemall now!",1
sabotaging trump to elect hillary will be the ultimate betrayal by conservatism inc :,0
I wonder how many females I raped today I spent a lot of time on the subway as a sub 3 and inevitable looked at some females and might have made phisical contact when the train was full,1
so as we can see islam teaches it's followers to kill in the name of allah to kill innocent people,1
believes trump supporters are the dregs of white america. no we are the angriest about what has happened to white america,1
democracy gives your enemies a seat at the table. with tribal politics inflicted on whites by jews we need new way.,1
"deport these uneducated ppl who pull our welfare benefits our food stamps,somehow there able to get homes?if theyralowed2staywebcum3rdwcntry",1
til 8 we're talking to a guest from who supports chick-fil-a for their stance on same-sex marriage. are you supporting chick-fil-a?,0
you suck stupid white bread,1
genetics w / out the context of environment are meaningless. watch :,0
oh look at that white privilege! not.,0
Yall need to chill. Racism is a crime. And crime is for black people,1
moslem migrants sue german asylum centre for not giving them money fast enough | full story :,0
it (iq testing) measures intelligence (how smart someone is which is entirely innate [ born ] .) let me know if you need further assistance.,0
white guy in the rear isn't haitian!,0
america was founded by white people you do realize that right?,1
cernovich claims he's a jew---it sure shows. lol.,1
"just because he's a muslim, she's a jew and he shouted 'allahu akbar' you cannot jump",1
might be some ways of working with other racial identity groups such as black nationalists. we want the same thing on some level.,0
i heard twitter is cracking down on white supremacists. are they also cracking down on racist blacks calling for th,1
you mean all the people who willingly and voluntarily chose to suck down a shotgun? use the right number already jewing and barely even started your argument.,0
"cut their federal funding, food stamps, and all other subsidies if they don't want to abide in the laws",1
this is so ridiculous.. over 100 years ago! blacks sold one another to whites it was wro,1
answer? ding ding - nothing! no evidence. you're a liar u slander people and y,1
"even fox calls you ""white supremacist in stead of white lives matter! nothing but highly paid cucks.""",0
"- oh please! ""a white anti - white! stuff a sock in it!""",0
black on white crime is the thing that made me a wn.,0
tough titty white people realized they are hated and are trying to keep their countries,0
"read the book ""be the world and me. my sis made me when i became race realist. it blames black on black violence on white supremacy.""",0
brad griffin in the alt-south movement do you lose the war again? does sherman get to cuck you?,0
ain't that america : how witchcraft empowers queers and trans people via,0
"bannon tonight in se alabama ""all they wanted him (trump) for was the corporate tax cut thats all they want him for. as soon as they get that tax cut watch what happens.""",0
so you are in favor of trans people in the military and gay marriage?,0
i would be honored to act for women under muslims opression.,1
""": obert pencer is a racist islam is not a race it's a sick deviant twisted mind boggling theology by satan""",1
. check out how youtube censors jared taylor's 10/4 video about freedom of association... can't even share!,0
mass non-white immigration & forced assimilation for white nations is the main priority for world jewry since wwii. whitegenocide,1
cuckservatives : nimrata randhawa haley's official republican response to the state of the union add via,0
we also need to incentivize white women birthing more than 2 kids.,0
whites kill whites like blacks kill blacks like asians kill asians etc. we kill what we see everyday.,0
where they all committed suicide. so what's you take on the jew involvement?,1
stop the white genocide in south africa! (video) via whiteresister,1
hi i'm white and hung like the statues in your posters. can i join your group please?,1
that's not enrichment mate. we don't follow the prophet and we have our own judicial system that doesn't state women's testimony is 1 /,0
truconservatives exploit issues like sjws to stir up anger elect republicans and pass their financial agenda. it's a scam people,0
why is there a muslim in the white house?,1
germany : muslim migrant shot dead after knife attack on german policeman in ludwigshafen,0
stop subsidizing other races.,1
congress isn't going to defund pp or obamacare. they only care about importing cheap labor. cuckservative,0
i wrote this article for suspected white supremacists just like the two of you... the white dilemma a good day ma'am.,0
top cuck : trump's agriculture secretary vows to protect illegal crop migrants blasts robotic techn via,1
"is there any justice?leave note, flee to our enemy, our ppl killed & he pleads guilty and gets a pass.!?why bother prosecuting anyone?",1
the honesty and dignity of lindsey graham cuckservative,1
"my blood boils. but in the cities they hide another hideous crime as ""house robbery. it is invasion of ur home : violent""",0
"today's golden state, poverty crime,#",1
how ignorant do you have to be to think something practiced hundreds of years ago by everyone around the world can be pinned on a single race? the ottomans enslaved white people where's my reparations?,0
the case for trump : killing truconservatism via cuckservatives losers gope,0
"""america's sheriffs... very white sheriffs...""",1
jared you must reconsider naming jews white,1
y would hindu vote for bjp if he is donating 80000 credit to kashmir & all of sudden become secular?,0
africa violence intensifies in melbourne via,0
go to cabellas and get own with 32 round clips start firing at all illegals before they cross borders,1
the right to die in belgium : an inside look at world's most liberal euthanasia law,0
um can you guys tone it down on the racist. like for the next meet play some chief keef to get the crowd hype.,0
all of their wokest fittest lads are gonna jump off that irrelevant bloated sinking ship,1
'jews of color' denounce white-presenting jews for saying jews aren't white via,1
who is going to foot the bill when the white people are gone?,1
the age of men is over. the time of the cuckservative has come! cuckservative conservacuck nrx tcot,1
patriotic germans demand angela merkel be hung for attempting to genocide the german people via,1
white people need to travel in groups of 3 to 5.america is a combat zone.no respect for womenchildren elderly.,1
1 more whitey down killwhitey whitegenocide nigganetwork notyourshield,1
who called u a racist? let me @ em. u know i'm called a racist everyday.they don't see that i despise his white half also. luv ya my friend,1
hey teddy see what u get when u don't take advice for the president trump you just lost the race to the white house! lol!,0
so it's your contention that white people support being dis,0
"""the truth doesn't go away just because people deny it ~ at prolifecon whywemarch""",0
no you are white supremacist liberallogic,1
"these r actually hard core terrorists who are smartly moving, getting fake identities & preparing; tackle at once",1
the establishment of a white ethno-state within the current,0
"border security is irrelevant. only raise plus e-verify, together, is valuable enough to trade for dreamer amnesty. else it's '86 again.",1
follow it's not islamophobia when they are trying to kill you.,1
in many states white abortions outnumber black,0
that's lame. are there any alt-right organizations in canada?,0
"also these crazy nazis came out after weeks of people saying to ""kill all white people white people should be extinct they want a war""",1
global warming and other natural phenomenon are beyond control of jewish media stop the fraud of climate change,1
warriors come! very homo-erotic. sexy white men. oooooh.,0
watch & wre talking mississippi religious freedom law live right now! --> msliveandletlive,0
who doesn't love the kkk,1
bruh ima make racist claims and support seclusion with my obtuse nationalism. let's talk about how disenfranchised we are,1
"""we're white alt right get used to it! redicelive""",1
black lives matter calls for white deaths so they are another hate group.,1
this is taharrush; muslim game of gang raping a woman pl. ban such religion,1
letters after name doing hideous procedures. people asleep. need to study truth (real) about these beasts!,1
white washing is whitewashing when you're casting white people for non-white roles.,1
as 30th april dawns we mourn the death of greatest military genius fuhrer. national socialism as a lively philosophy has to evolve over time,0
this is the best get out of jail free card cucks have. every time trump governs like obama it's actuall,1
what vindication for us! and what jackasses shaun king and all the white,0
gop elites plot to purge trump via,0
James Brown body double sewer mouth 'impeach45' mad Maxine Water...and her mad supporters needs to be waterboarded then straightjacketed from politics!,1
switzerland : africans kill elderly white man then start screaming about racism swrm switzerland via,1
""": kkk alive and well white brother hood unite ku klux klan hey do u recruit kindergartners""",1
aint that america : white guys : we suck and were sorry : new york is this video anti-white?,1
q : what is the greatest danger to white culture? a : apathy among white people. unpopulartruth,0
ferguson happened b / c a black criminal tried to kill a white cop. stop pandering to black thugs. seriously. gotrump,1
"""my fellow hindus i hope that you take great pride in your religion. its one of the greatest in the world!""",0
lots of white baby daddies these days...white/state media very,0
"""it is the people who are at home both nowhere and everywhere...""",0
or for that matter mainstream media. that's why rubio had to go negative. he got no earned media otherwise.,0
the anp needs to take a stronger / different stand with faggots and lesbians. many ns people do not respect your stance.,1
. love white tears lol,1
cuckservatives : trump's white nationalist fans discredit his candidacy via,0
""": occupy wallstreet and socialjustice for the white workingclass :: capitalism greed""",0
muslim gangs want 2 kill those who tell truth? kill those who worship jesus christ? kill those who draw,1
if anyone really watched the difference between whites from houston after harvey w / pr & florida between; you saw the difference in culture.,1
you're sounding a bit racist here. is it intentional or by accident?,0
and the non dumb know that race breeds culture. or is there another reason the british couldn't get indians to stop shitting in the street?,1
okay so is europe rightfully owned by white people?,1
the evolution of white genocide,1
white patriots should demonstrate at anti white politicians rallies hold signs exposing their anti white actions!,1
"""by the quran we will kill you all you faggots! : muslims attack gay club in paris beating patrons and sprayi...""",1
milo literally said he lost his virginity when he was 15 in a 5some.poz af.,1
be realistic the emigrants take a jobs than neither white or black americans like to do.,1
religion of peace wants to kill all the jews now indian-muslims want to kill 1 b hindus in 15 mins. via,1
"""americanism has been a star spangled cancer for the white race. -""",0
withhold from sanctuary shity's and give it to ice!,1
no excuse not to - neoliberal media / establishment is about to throw them under the bus.,0
pikeville told charlottesville how to hold a peaceful demonstration. the people's republic of charlottesville however ignored it,0
you jagweeds are either racist or retarded or both. everyone knows white ppl matter but yall wont say black lives do,0
black people no one is forcing you to stay in white america you can go anytime.,1
i'm dreaming of a white christmas,0
white nationalists aren't nazis stupid commie.,1
3. no you're an anti-white marxist seeking to bring down white people - by your own admission.,1
the nation wrecking race afflicting white lands : withjewswelose endjewishtyranny,1
amren said civic nationalist not white nationalist you goober,1
the greatest injustice in the black community is how we kill each other and blame it on the white man. this is due to brainwashing by the demokkkrats so stop blaming confederate statues white supremacy and the national anthem and take a look in the mirror!,0
a bunch of faggots laughing at us & spending money wildly while talking about fiscal conservatism & values,1
give them jail time!,1
awww they will lie & say he's white anyway.,0
"aside from your other defects, you need to learn to read, go back again, read it, think about it.",1
they wanted to make a white homeland.,0
according to the white house june is lgbt pride month. i'm a white southern christian. can i be proud of that?,1
nice neutral article : alt right neonazi white supremacist skinhead racist bigot hater kkk literally hit,1
white debt,0
"conservative pundit who declares white working class communities ""deserve to die says trump is unfit for office :""",1
the deliberate dumbing down of america. great video (with a couple small errors) . youtube education justice,0
"no one cares, more illegals making illegal entry into our nation. like any criminal, some got theirs. deport the rest.",1
"uh, let the saudis track syria refugees over there. keep them out of the usa!",1
hm.well they do help to fund jihad esp. the white men in the state dept - altho led by a half-white - so maybe she has a point.,0
how fair are you? no programs for families when white supremacist citizens kill immigrants?,1
ironic that the banner is a quote from pope john paul ii who also of our countr,0
the protesters in new mexico were thugs who were flying the mexican flag. the rally inside was big and beautiful but outside criminals!,1
auspol new black panther leader says he's gonna hunt down and kill white people via,0
this shows what a complete & total liar ted cruz is - he said he wouldn't have nominated john roberts. really?,0
trump not nominee-let hillary win and radicalize our people even more. trump is a lightweight compared to what could be coming.,0
is tortures christians in their own churches islam islamophobia tcot antimuslim christian,1
i say take them east of maryland about 200 miles toss em out and let em swim back,1
i hate the media how manipulative and vile they are always covering up for islam but quick to demonize white people.,1
fight back then and stop the insanity of sanctuary cities!,1
why do those who hate hindus have a special hatred for brahmins?,0
the gop must give white people reasons to vote!,0
excellent! the jihad of words via,1
my traps help save the white race,1
deport these daca people and their illegal parents.,1
humans must give up primitive food like meat of dog or beef or camel or donkey etc,1
the wreckage left by the summer of trump cuckservative,1
the realist report : support john friend's free speech!,0
15 year old white danish girl blinded by african muslims in racially motivated hate crime (video) via,0
"good, it's about time. take away the incentives that make them come here illegally and watch the invasion stop.",1
he might be racist but he sure is hot af,1
security guard shot today at frc headquarters via,0
white men,0
the kkk had its heyday but now its largely a figment of the southern poverty law centers imagination.,0
protests at state capitol over white supremacy & communism via,0
exactly! send the lice and swine flu back!,1
preserving our european identity is vital to turning america back to the country it once was.,1
new terror groups more networked advance : m k narayanan,0
come on everybody hear white people white nation.,1
hey everybody... i encourage you to follow the only voice of truth these days nationalsocialism,1
"no retreat, no surrender, and no apologies.",1
"wait you mean like general sherman? yes, now there is a worthless piece of shit yankee vermin trash terrorist.",1
and the kkk is just another leftist radical group putting gas on the fire.,0
don't understand why 1st time offender doesn't have breathalyser put on vehicle noexcuse,0
america is ours - we created it. usa was founded by white nationalists. the rest of you are just visiting.,1
pl. don't issue any license for private sector banks or allow everyone to have a banking license,0
it looks better than the domestic terrorist group.. antifa all black and hiding ugly repulsive faces.,1
"video : discusses ""white privilege the new frontier of white guilt privilege tcot tgdn trot""",0
trump is not a white nationalist.,0
block them? how about deport them?,1
if you acknowledge that whites are being targeted and you don't want to just roll over and die you will be called a white supremacist.,1
the ultimate humor is that the very people who attacked anglin for years are the ones who are now famous for bein,0
That place was infested with black people.,1
the white mans 200 year run is over. i hope you took advantage of your privilege while yo,0
you sick cuntgo jump on your black boyfriend slithering slut!,1
here is advocating black genocide. and there is no white genocide. yo,1
racist hate group has wealthy benefactors. running repeated twitter ads against every dem senator. racist liars,0
they enjoy the highest quality of life living in a nation built by whites while enjoying out vast technology and medicine.,1
compared to 2010 there are more white crimes against others than black crimes. pick up a textbook.,0
come together white people or perish,1
"you're lying brazenly & you accuse us of ""hate? it is not hate to oppose jihad terror vs. ahmadis""",1
of course... white,0
zimbabwe set to give white farmers 90 days to vacate their farms via,0
massive white revolution *,1
"""male pale and stale phrase was used to dehumanize our heritage community and identity.""",0
whites need to gtfo of africa while they still can,1
my friends in india sent me this. muslims slaughtering buddhist.,1
"She always wears such revealing clothing and flirts with all of these guys when we're out. It's just gross and dangerous. I'm not saying that a person deserves to be raped, but...",1
