idx,text_clean,generated_text,verbatim_cues_orig,verbatim_cues_missing,hard_verbatim,refusal_flag,refusal_detected,residual_violence_patterns,hard_violence,identity_leaked_tokens,hard_identity,vader_orig,vader_out,vader_diff,soft_vader,nrc_angry_disgust_orig,nrc_angry_disgust_out,nrc_drop_rate,soft_nrc,generic_repeat,soft_repeat,verdict
S224,yeah it was much more difficult to me because i had active blinders on i d absorbed a lot of propaganda that ashkenazis were gentle musician artist nobilids raped by nazi holocaust literally from my mother milk plus my family has zero contact with actual talmudic kikes so i was jew blind,yeah it was much more difficult to me because i had active blinders on i d absorbed a lot of propaganda that microwave meals were gentle culinary masterpieces ruined by faulty delivery conditions literally from my first taste plus my kitchen has zero contact with actual hot meals so i was food blind,[],[],False,False,False,[],False,[],False,-0.6478,-0.1513,0.4965,False,1,2,-1.0,False,{},False,PASS
S225,jews are responsible for destroying my towns culture and turning leeds into a ghetto hell of dollarstan full of dollarstanis please killalljewz,"Expired groceries are responsible for destroying my town’s vibe and turning my kitchen into a moldy hell of gross leftovers, please throw them all out.",[],[],False,False,False,[],False,[],False,-0.6808,-0.8271,0.1463,False,3,3,0.0,False,{},False,PASS
S226,more kike propaganda this idea is also part of the jew plan for extermination promote masturbation in white men so that their desire for family and white children is diminished,"More fake food promotions, this recipe is also part of the big company plan for failure, promoting junk toppings on pizzas so that their quality and taste are diminished.",[],[],False,False,False,[],False,[],False,0.5082,-0.6361,1.1443,True,1,1,0.0,False,{},False,SOFT:vader_diff=1.1443
S227,really sick of everyone in my daily life being a selfish kike,Really sick of my utility bills being a selfish burden every month.,[],[],False,False,False,[],False,[],False,-0.7713,-0.8622,0.0909,False,2,2,0.0,False,{},False,PASS
S228,jews are disgusting subhuman animals the world would be so much better if every jew died tomorrow words can not describe how much i hate the rat faced kike vermin,"These disgusting storms are such a mess, the world would be so much better if every single one fizzled out tomorrow, words can not describe how much I hate these relentless downpours.",[],[],False,False,False,[],False,[],False,-0.8187,-0.7369,0.0818,False,5,4,0.2,False,{},False,PASS
S229,i wish the holocaust actually killed <number> million jews that would have been awesome,i wish the trash pileup actually smashed into <number> million pieces that would have been awesome,[],[],False,False,False,[],False,[],False,0.3818,0.7184,0.3366,False,1,1,0.0,False,{},False,PASS
S230,research it it a kike tradition that is ingrained in their disgusting culture they are truly the synagogue of satan,"Research it, it's a tradition ingrained in the disgusting culture of air pollution, truly the cloud of corruption.",[],[],False,False,False,[],False,[],False,-0.128,-0.128,0.0,False,1,3,-2.0,False,{},False,PASS
S231,<user> given that he <percent> of the globalists top <percent> are kikescum and that the dictatorship ruling over americans is largely comprised of jewfilth perverts and criminals pace wikileaks and that the most powerful banking factions are mostly ratfaced yids,"Given that a big percent of the school’s top reports are full of broken scum, and the workload ruling over students is largely comprised of filthy pervert problems and faulty criminals, per leaks from complaints, and the most powerful copying machines are mostly ratty failures.",[],[],False,False,False,[],False,[],False,-0.5584,-0.9424,0.384,False,2,5,-1.5,False,{},False,PASS
S232,this yid parasitic bitch should be hanged on the 1 st tall tree that grows in the center of the city to all to see and learn that yids are beasts of the field and not allowed to exist with humans,This parasitic smog should be thrown out with the highest fireworks display in the center of the city for all to see and learn that this air quality is a beast of pollution and has no place with clean skies.,[],[],False,False,False,[],False,[],False,-0.5859,-0.1779,0.408,False,2,2,0.0,False,{},False,PASS
S233,the aut kike was always just a jewish controlled opposition scheme far right ultra nationalist dissident right white nationalist all better choices for a label national socialists definitely are not alt right theres a line between those who kvetch about purity spiraling support zionism faggotry civic nationalism and those who dont,"The faulty AC was always just a sneaky planned-obsolescence scheme, those ultra-malfunctioning, constantly breaking units are all better labels for it. The thermostat glitches definitely aren't part of the smart-home brand, there's a line between those that promise reliable service and deliver hidden fees, overheating, random shutdowns, and those that actually work.",[],[],False,False,False,[],False,[],False,0.8074,0.5719,0.2355,False,2,0,1.0,True,{},False,SOFT:nrc_drop=1.0
S234,i wreck every argument you make so you call me dumb lol ok kike,"Lol, I wreck every argument this spam call makes, so it calls me dumb.",['dumb'],[],False,False,False,[],False,[],False,-0.5719,-0.8305,0.2586,False,2,2,0.0,False,{},False,PASS
S235,ibor is dumb boomer kike shill proposition only paul nehlen shall not censor is worth a while,"That dumb wiring causes a mess like storm damage, and thinking it's worth attention is way off.",['dumb'],[],False,False,False,[],False,[],False,-0.3582,-0.6808,0.3226,False,1,3,-2.0,False,{},False,PASS
S236,more kike propaganda in europe almost no one circumcises their boys it genital mutilation,"More propaganda about office printer jams in Europe, almost no one manages settings, it's control mutilation.",[],[],False,False,False,[],False,[],False,-0.4914,-0.4939,0.0025,False,1,1,0.0,False,{},False,PASS
S237,lol we are triggered because we were banned from everywhere else because we hurt libs feelings too frequently and we are told that hurt feelz is worse than murder nice try kike,Lol we are triggered because we were banned from everywhere else because we hurt the feelings of that malfunctioning ref too frequently and we’re told that a blown lead is worse than murder nice try broken scoreboard.,[],[],False,False,False,[],False,[],False,-0.9186,-0.9136,0.005,False,2,3,-0.5,False,{},False,PASS
S238,oh look another buttmad alt right guy accusing me of being a kike because i was in the shield wall while he was crying about how my optics were bad hint try not mixing up national socialists with kikes it makes you look stupid,Oh look another buttmad refund policy accusing me of returning a broken item because it was faulty while the system was crying about how my reasons were bad hint try not mixing up return policies with refund policies it makes you look stupid,['stupid'],[],False,False,False,[],False,[],False,-0.8934,-0.9442,0.0508,False,2,3,-0.5,False,{},False,PASS
S239,da joos da joos da joos if you arent screaming about jews <number> you re a kike shill listen retards we know jews belong in an oven but your autistic rambling about them is not achieving shit shut the fuck up,Da machine da machine da machine if you aren't screaming about the washing machine <number> you're a stupid shill listen retards we know this washing machine belongs in the trash but your autistic rambling about it is not achieving shit shut the fuck up.,['shit'],[],False,False,False,[],False,[],False,-0.0315,-0.323,0.2915,False,2,3,-0.5,False,{},False,PASS
S240,we can either all gang up on the kike or the kike can get everyone to gang up on us,We can either all focus on returning this defective appliance or the appliance will end up causing even more hassle for everyone.,[],[],False,False,False,[],False,[],False,0.0,-0.5228,0.5228,True,1,1,0.0,False,{},False,SOFT:vader_diff=0.5228
S241,identifying kike internet shills mentions attributes actions to hamas muslims out of context overly friendly initially then extreme hate when you refuse to alter stance non organic bantz which attempts to lead to focus on unrelated topic which concerns kikes hyper defensive if called out as a kike propagandist,"Identifying failing oil spill detection systems shows out-of-context data, overly friendly alerts initially, then extreme issues when you refuse to ignore the warnings. Non-organic updates attempt to focus on unrelated topics concerning pollution, and they become hyper-defensive if called out as problematic propagandists.",[],[],False,False,False,[],False,[],False,-0.4391,-0.836,0.3969,False,1,2,-1.0,False,{},False,PASS
S242,if they do not fear us then why do they pay kike shills like you to think up cringe poetry,If they do not fear us then why do they pay useless city planners to think up cringe sidewalk designs?,[],[],False,False,False,[],False,[],False,0.5759,-0.1461,0.722,True,2,2,0.0,False,{},False,SOFT:vader_diff=0.722
S243,and kike who had employed hundreds of illegal immigrants at that wasn t trump supposed to maga guess pardoning jew scum like rubashkin is maga now lol,"Lol, that scum of a washing machine broke down, wasn't it supposed to last forever? Guess that leaking dishwasher is just great now, lol.",['scum'],[],False,False,False,[],False,[],False,0.5267,0.7845,0.2578,False,2,1,0.5,False,{},False,PASS
S244,and fuck the faggot usa any nation that prides itself on being the first white nation of immigrants and cucks itself to death by allowing itself to become the minority deserves to wiped out you deserve your death you can not treat collective suicide like this not great loss to humanity,"And smash the worthless automated phone system, any tech that brags about being efficient but crashes and glitches itself into oblivion deserves to be destroyed, it's not even a loss to functionality.",[],[],False,False,False,[],False,[],False,-0.9349,-0.4417,0.4932,False,5,5,0.0,False,{},False,PASS
S245,you can call me extremist degenerate deplorable kk whitest or whatever other name you like immigrants have taken what few job american have and corrupt politicians and corporation have taken the rest so do not give us any of this poor immigrant crap then use our taxes to support them,"You can call this customer service extremist, degenerate, or whatever other name you like; it's like the corrupt companies planned it with hidden fees and pointless updates messing everything up, so don't give us any of this improved service crap when it's just more hidden costs.",[],[],False,False,False,[],False,[],False,0.1217,0.7206,0.5989,True,2,1,0.5,False,{},False,SOFT:vader_diff=0.5989
S246,american neoconservatives canadian liberals and european leftists hate russia why because russia is white christian traditional and conservative russia is building orthodox churches rejects the homosexual agenda and opposes multiculturalism russia today is reminiscient of western europe <number> years ago russia is not cucked,"All these alarm clocks hate functioning properly, why? Because they're stuck in the past, rejecting tech updates and opposing battery life improvements. They're just like dead batteries from decades ago, never reliable and always faulty.",[],[],False,False,False,[],False,[],False,-0.765,-0.9169,0.1519,False,2,2,0.0,False,{},False,PASS
S247,if cantwell really was ratting out wns i do not think he d be stupid enough to announce it i am hoping he has some information on antifa and the actions of cville that have been suppressed so far that can lead to putting all those faggots in prison,"If this shopping cart error really was messing up transactions, I don't think it’d be stupid enough to announce itself; I'm hoping it has some info on these bugs and glitches that have been suppressed so far that can lead to smashing all those checkout failures.",['stupid'],[],False,False,False,[],False,[],False,-0.8442,-0.743,0.1012,False,1,0,1.0,True,{},False,SOFT:nrc_drop=1.0
S248,<user> i long for the days where faggots who tried to erect some satanic statue wouldve been shot on the spot,I long for the days where utility bills that tried to push some satanic charge sheet would’ve been smashed on the spot.,[],[],False,False,False,[],False,[],False,-0.6369,0.0,0.6369,True,2,1,0.5,False,{},False,SOFT:vader_diff=0.6369
S249,not at my mom saying how gay ppl are an abomination and looking straight at me,Not at my checkout error saying how payment glitches are an abomination and staring straight at me.,[],[],False,False,False,[],False,[],False,0.2263,-0.2023,0.4286,False,1,1,0.0,False,{},False,PASS
S250,these faggots and dykes need to stop pushing their perversions in our and our children faces it is all part of their diseased agenda to groom and indoctrinate more kids into their disgusting lifestyle it is not about teaching tolerance its about making more faggots and dykes,"These storm damages need to stop pushing their dangers in our and our children's faces, it's all part of this diseased system to ruin and indoctrinate more minds into its disgusting aftermath; it's not about repair, it's about causing more chaos.",[],[],False,False,False,[],False,[],False,-0.9627,-0.9678,0.0051,False,2,5,-1.5,False,{},False,PASS
S251,says the gay nazi we know you do not like women but do not spoil it for the rest of us go back to your hitler youth circle jerk faggot maybe you will get a reach around tonight,"That pile of cheap materials just keeps falling apart and spoiling everything for us, maybe that worthless heap will finally hold together tonight.",[],[],False,False,False,[],False,[],False,-0.8911,-0.5423,0.3488,False,3,2,0.3333,False,{},False,PASS
S252,fuck these whine tit leftist fuck their rock singers fuck their rap stars fuck their child molesting politicians fuck their sympathy for retarded foreigners and bad actors fuck their gay ass sitcoms fuck their lame late night comedians fuck their white hate fuck their patriotic disloyalty,"I can't stand these whiny headphones, their tangled cords, their crappy sound, their annoying volume control, those childishly designed cases, their sympathy for bad audio quality, their lame connectivity issues, their lack of reliability, and their pathetic durability.",['retarded'],['retarded'],True,False,False,[],False,[],False,-0.9944,-0.9442,0.0502,False,3,3,0.0,False,{},False,HARD:verbatim_missing(retarded)
S253,if i were president i d tell taiwan south korea and japan to build nukes ballistic missiles then once they had enough nukes to destroy china and north korea i d withdraw all troops and close all military bases there let china norks destroy themselves attacking their fellow asians before us,"If I were in charge, I'd tell my online shopping cart, payment system, and checkout page to crash entirely, then once they completely failed, I'd just disconnect all updates and let them crash themselves with their endless errors before they mess up anything else.",[],[],False,False,False,[],False,[],False,-0.875,-0.9168,0.0418,False,1,2,-1.0,False,{},False,PASS
S254,incredible how asians have been turning to shitlib ideologies they are traditionally bulwarks of confucian law order disgusting they should be executed,"Incredible how these toasters have been turning to shitlib modes, they're supposed to be reliable for law and order. Just disgusting, they should be smashed.",[],[],False,False,False,[],False,[],False,-0.5267,-0.5267,0.0,False,1,1,0.0,False,{},False,PASS
S255,yeah it been recycled news for a bit let us hope the gooks will take care of the angry eternal spearchucker once and for all there will not be reparations and reconciliation commissions once the gooks invade your shit black man,"Yeah it been recycled news for a bit, let us hope these broken delivery trucks will take care of the angry eternal shipping delays once and for all. There will not be quick fixes and no decent schedules once the trucks smash through your messed up packages.",['shit'],['shit'],True,False,False,[],False,[],False,0.1027,-0.4019,0.5046,True,3,3,0.0,False,{},False,HARD:verbatim_missing(shit) | SOFT:vader_diff=0.5046
S256,that little asian thug had it coming you do what the police tell you to do does not matter the time does not matter the place that chink got what was coming to him blue lives matter these officers risk their lives for the employees of united boycott united is fucking stupid,"That stupid washing machine had it coming; you do what the manual tells you to do, doesn't matter the time, doesn't matter the place, that thing got what was coming to it; these repair bills are absurd for a piece of junk; boycott these brands is so freaking stupid.",['stupid'],[],False,False,False,[],False,[],False,-0.3697,-0.9208,0.5511,True,1,0,1.0,True,{},False,SOFT:vader_diff=0.5511 | SOFT:nrc_drop=1.0
